reported_hunt_year,model_target_year,hunt_code,species,average_harvest_age,average_harvest_age_3yr,age_data_available,age_source_file,age_source_page,age_source_table_title,crosswalk_confidence,age_mapping_status,source_package,source_priority,notes
2024,2025,EB3003,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3005,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3006,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3008,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3009,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3010,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3011,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3013,Elk,4.8,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3015,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3018,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3019,Elk,7.9,7.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3020,Elk,7.1,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3022,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3024,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3025,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3026,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",medium,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3028,Elk,8.7,7.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3031,Elk,6.5,6.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3032,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3033,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3036,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3037,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3038,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3039,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3042,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3043,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3044,Elk,9,9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables. | tie_resolved_by_confidence_or_3yr_presence
2024,2025,EB3045,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3046,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3047,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3048,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3049,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3050,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3053,Elk,4.8,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3056,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3057,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3063,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3064,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3065,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3066,Elk,7.9,7.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3067,Elk,7.9,7.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3068,Elk,7.1,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3069,Elk,7.1,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3072,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3073,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3077,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3078,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",medium,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3079,Elk,8.7,7.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3081,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3083,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3084,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3086,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3087,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3088,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3089,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3091,Elk,4.8,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3093,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3096,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3097,Elk,7.9,7.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3098,Elk,7.1,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3100,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3102,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3104,Elk,8.7,7.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3105,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3107,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3108,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3110,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3111,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3112,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3113,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3115,Elk,4.8,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3117,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3120,Elk,6.6,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3121,Elk,7.9,7.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3122,Elk,7.1,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3124,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3126,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3127,Elk,5.2,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3130,Elk,6.5,6.9,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3132,Elk,8.3,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3135,Elk,9.4,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3136,Elk,9.5,8.4,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3137,Elk,8.2,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3139,Elk,8.3,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3142,Elk,9.4,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
