source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_bg-odds.pdf,310,EB3179,Limited-entry Muzzleloader Bull Elk - Nebo/san Pitch Mtns - Muzzleloader Page 343,Totals 134 6 5 11 1 in 12.2 Totals 35 0 1 1 1 in 35.0,134;6;5;11;1;12;2;35;0;1;1;1;35;0,11,35,46,res_nr_split
24_bg-odds.pdf,311,EB3180,"Limited-entry Archery Bull Elk - Late - Fillmore, Pahvant - Archery Page 344",Totals 27 5 4 9 1 in 3.0 Totals 10 0 1 1 1 in 10.0,27;5;4;9;1;3;0;10;0;1;1;1;10;0,9,10,19,res_nr_split
24_bg-odds.pdf,312,EB3181,"Limited-entry Alw (rifle) Bull Elk - Mid - Fillmore, Pahvant - Any Legal Weapon Page 345",Totals 330 10 10 20 1 in 16.5 Totals 90 1 1 2 1 in 45.0,330;10;10;20;1;16;5;90;1;1;2;1;45;0,20,90,110,res_nr_split
24_bg-odds.pdf,313,EB3182,"Limited-entry Archery Bull Elk - Late - La Sal, La Sal Mtns - Archery Page 346",Totals 8 2 2 4 1 in 2.0 Totals 4 0 1 1 1 in 4.0,8;2;2;4;1;2;0;4;0;1;1;1;4;0,4,4,8,res_nr_split
24_bg-odds.pdf,314,EB3183,"Limited-entry Alw (rifle) Bull Elk - Mid - La Sal, La Sal Mtns - Any Legal Weapon Page 347",Totals 316 21 20 41 1 in 7.7 Totals 87 3 2 5 1 in 17.4,316;21;20;41;1;7;7;87;3;2;5;1;17;4,41,87,128,res_nr_split
24_bg-odds.pdf,315,EB3184,Limited-entry Archery Bull Elk - Late - Monroe - Archery Page 348,Totals 15 2 2 4 1 in 3.8 Totals 5 0 1 1 1 in 5.0,15;2;2;4;1;3;8;5;0;1;1;1;5;0,4,5,9,res_nr_split
24_bg-odds.pdf,316,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid - Monroe - Any Legal Weapon Page 349,Totals 461 10 10 20 1 in 23.1 Totals 150 1 1 2 1 in 75.0,461;10;10;20;1;23;1;150;1;1;2;1;75;0,20,150,170,res_nr_split
24_bg-odds.pdf,317,EB3186,Limited-entry Archery Bull Elk - Late - Mt Dutton - Archery Page 350,Totals 11 4 3 7 1 in 1.6 Totals 14 0 1 1 1 in 14.0,11;4;3;7;1;1;6;14;0;1;1;1;14;0,7,14,21,res_nr_split
24_bg-odds.pdf,318,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid - Mt Dutton - Any Legal Weapon Page 351,Totals 288 9 9 18 1 in 16.0 Totals 84 1 1 2 1 in 42.0,288;9;9;18;1;16;0;84;1;1;2;1;42;0,18,84,102,res_nr_split
24_bg-odds.pdf,319,EB3188,Limited-entry Archery Bull Elk - Late - Panguitch Lake - Archery Page 352,Totals 30 2 2 4 1 in 7.5 Totals 18 0 1 1 1 in 18.0,30;2;2;4;1;7;5;18;0;1;1;1;18;0,4,18,22,res_nr_split
24_bg-odds.pdf,320,EB3189,Limited-entry Alw (rifle) Bull Elk - Mid - Panguitch Lake - Any Legal Weapon Page 353,Totals 486 8 7 15 1 in 32.4 Totals 216 1 1 2 1 in 108.0,486;8;7;15;1;32;4;216;1;1;2;1;108;0,15,216,231,res_nr_split
24_bg-odds.pdf,321,EB3190,Limited-entry Archery Bull Elk - Late - Boulder - Archery Page 354,Totals 12 2 2 4 1 in 3.0 Totals 7 0 1 1 1 in 7.0,12;2;2;4;1;3;0;7;0;1;1;1;7;0,4,7,11,res_nr_split
24_bg-odds.pdf,322,EB3191,Limited-entry Alw (rifle) Bull Elk - Mid - Boulder - Any Legal Weapon Page 355,Totals 433 17 16 33 1 in 13.1 Totals 200 2 2 4 1 in 50.0,433;17;16;33;1;13;1;200;2;2;4;1;50;0,33,200,233,res_nr_split
24_bg-odds.pdf,323,EB3192,Limited-entry Archery Bull Elk - Late - Fishlake/thousand Lakes - Archery Page 356,Totals 10 2 2 4 1 in 2.5 Totals 5 0 1 1 1 in 5.0,10;2;2;4;1;2;5;5;0;1;1;1;5;0,4,5,9,res_nr_split
24_bg-odds.pdf,324,EB3193,Limited-entry Archery Bull Elk - Late - San Juan Bull Elk - Archery Page 357,Totals 8 2 2 4 1 in 2.0 Totals 19 0 1 1 1 in 19.0,8;2;2;4;1;2;0;19;0;1;1;1;19;0,4,19,23,res_nr_split
24_bg-odds.pdf,325,EB3194,Limited-entry Alw (rifle) Bull Elk - Mid - San Juan Bull Elk - Any Legal Weapon Page 358,Totals 448 14 14 28 1 in 16.0 Totals 288 2 1 3 1 in 96.0,448;14;14;28;1;16;0;288;2;1;3;1;96;0,28,288,316,res_nr_split
24_bg-odds.pdf,326,EB3195,Limited-entry Archery Bull Elk - Late - Diamond Mtn - Archery Page 359,Totals 10 2 2 4 1 in 2.5 Totals 3 0 1 1 1 in 3.0,10;2;2;4;1;2;5;3;0;1;1;1;3;0,4,3,7,res_nr_split
24_bg-odds.pdf,327,EB3196,Limited-entry Alw (rifle) Bull Elk - Late - Diamond Mtn - Any Legal Weapon Page 360,Totals 92 7 7 14 1 in 6.6 Totals 45 1 1 2 1 in 22.5,92;7;7;14;1;6;6;45;1;1;2;1;22;5,14,45,59,res_nr_split
24_bg-odds.pdf,328,EB3197,"Limited-entry Archery Bull Elk - Late - Southwest Desert, South - Archery Page 361",Totals 13 2 2 4 1 in 3.3 Totals 8 0 1 1 1 in 8.0,13;2;2;4;1;3;3;8;0;1;1;1;8;0,4,8,12,res_nr_split
24_bg-odds.pdf,329,EB3198,"Limited-entry Alw (rifle) Bull Elk - Mid - Southwest Desert, South - Any Legal Weapon Page 362",Totals 381 19 19 38 1 in 10.0 Totals 111 2 2 4 1 in 27.8,381;19;19;38;1;10;0;111;2;2;4;1;27;8,38,111,149,res_nr_split
24_bg-odds.pdf,330,EB3199,Limited-entry Archery Bull Elk - Late - Wasatch Mtns - Archery Page 363,Totals 32 5 4 9 1 in 3.6 Totals 8 0 1 1 1 in 8.0,32;5;4;9;1;3;6;8;0;1;1;1;8;0,9,8,17,res_nr_split
24_bg-odds.pdf,331,EB3500,Cwmu Bull Elk - Alton - Any Legal Weapon Page 364,Totals 15 0 1 1 1 in 15.0 Totals 0 0 0 0 N/A,15;0;1;1;1;15;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,332,EB3501,Cwmu Bull Elk - Bar J Ranch - Any Legal Weapon Page 365,Totals 62 1 1 2 1 in 31.0 Totals 0 0 0 0 N/A,62;1;1;2;1;31;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,333,EB3502,Cwmu Bull Elk - Bear Mountain - Any Legal Weapon Page 366,Totals 25 0 1 1 1 in 25.0 Totals 0 0 0 0 N/A,25;0;1;1;1;25;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,334,EB3503,Cwmu Bull Elk - Bear Springs - Any Legal Weapon Page 367,Totals 20 0 1 1 1 in 20.0 Totals 0 0 0 0 N/A,20;0;1;1;1;20;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,335,EB3504,Cwmu Bull Elk - Blackhawk - Any Legal Weapon Page 368,Totals 19 0 1 1 1 in 19.0 Totals 0 0 0 0 N/A,19;0;1;1;1;19;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,336,EB3505,Cwmu Bull Elk - Boobe Hole - Any Legal Weapon Page 369,Totals 59 1 1 2 1 in 29.5 Totals 0 0 0 0 N/A,59;1;1;2;1;29;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,337,EB3506,Cwmu Bull Elk - Causey Spring - Any Legal Weapon Page 370,Totals 26 0 1 1 1 in 26.0 Totals 0 0 0 0 N/A,26;0;1;1;1;26;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,338,EB3508,Cwmu Bull Elk - Chimney Rock - Any Legal Weapon Page 371,Totals 51 1 1 2 1 in 25.5 Totals 0 0 0 0 N/A,51;1;1;2;1;25;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,339,EB3509,Cwmu Bull Elk - Coldwater Ranch - Any Legal Weapon Page 372,Totals 150 1 1 2 1 in 75.0 Totals 0 0 0 0 N/A,150;1;1;2;1;75;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,340,EB3511,Cwmu Bull Elk - Cotton Thomas - Any Legal Weapon Page 373,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,21;0;1;1;1;21;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,341,EB3514,Cwmu Bull Elk - Deseret - Any Legal Weapon Page 374,Totals 1068 9 9 18 1 in 59.3 Totals 0 0 0 0 N/A,1068;9;9;18;1;59;3;0;0;0;0,18,0,18,res_nr_split
24_bg-odds.pdf,342,EB3515,Cwmu Bull Elk - Double Cone - Any Legal Weapon Page 375,Totals 57 0 1 1 1 in 57.0 Totals 0 0 0 0 N/A,57;0;1;1;1;57;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,343,EB3516,Cwmu Bull Elk - Durst Mountain - Any Legal Weapon Page 376,Totals 92 2 1 3 1 in 30.7 Totals 0 0 0 0 N/A,92;2;1;3;1;30;7;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,344,EB3517,Cwmu Bull Elk - East Fork Chalk Creek - Any Legal Weapon Page 377,Totals 37 2 1 3 1 in 12.3 Totals 0 0 0 0 N/A,37;2;1;3;1;12;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,345,EB3519,Cwmu Bull Elk - Ensign Ranches - Any Legal Weapon Page 378,Totals 87 2 2 4 1 in 21.8 Totals 0 0 0 0 N/A,87;2;2;4;1;21;8;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,346,EB3520,Cwmu Bull Elk - Folley Ridge - Any Legal Weapon Page 379,Totals 55 1 1 2 1 in 27.5 Totals 0 0 0 0 N/A,55;1;1;2;1;27;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,347,EB3521,Cwmu Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon Page 380,Totals 67 5 5 10 1 in 6.7 Totals 0 0 0 0 N/A,67;5;5;10;1;6;7;0;0;0;0,10,0,10,res_nr_split
24_bg-odds.pdf,348,EB3522,Cwmu Bull Elk - Grazing Pasture - Any Legal Weapon Page 381,Totals 56 0 1 1 1 in 56.0 Totals 0 0 0 0 N/A,56;0;1;1;1;56;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,349,EB3523,Cwmu Bull Elk - Guildersleeve - Any Legal Weapon Page 382,Totals 32 1 1 2 1 in 16.0 Totals 0 0 0 0 N/A,32;1;1;2;1;16;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,350,EB3524,Cwmu Bull Elk - Hardscrabble - Any Legal Weapon Page 383,Totals 33 1 1 2 1 in 16.5 Totals 0 0 0 0 N/A,33;1;1;2;1;16;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,351,EB3525,Cwmu Bull Elk - Heaston East - Any Legal Weapon Page 384,Totals 60 1 1 2 1 in 30.0 Totals 0 0 0 0 N/A,60;1;1;2;1;30;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,352,EB3526,Cwmu Bull Elk - Hiawatha - Any Legal Weapon Page 385,Totals 31 1 1 2 1 in 15.5 Totals 0 0 0 0 N/A,31;1;1;2;1;15;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,353,EB3527,Cwmu Bull Elk - Indian Head - Any Legal Weapon Page 386,Totals 29 0 1 1 1 in 29.0 Totals 0 0 0 0 N/A,29;0;1;1;1;29;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,354,EB3528,Cwmu Bull Elk - Ingham Peak - Any Legal Weapon Page 387,Totals 9 0 1 1 1 in 9.0 Totals 0 0 0 0 N/A,9;0;1;1;1;9;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,355,EB3529,Cwmu Bull Elk - J.b. Ranch - Any Legal Weapon Page 388,Totals 76 1 1 2 1 in 38.0 Totals 0 0 0 0 N/A,76;1;1;2;1;38;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,356,EB3530,Cwmu Bull Elk - Jacob's Creek - Any Legal Weapon Page 389,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;1;7;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,357,EB3531,Cwmu Bull Elk - Johnson Mountain Ranch - Any Legal Weapon Page 390,Totals 111 1 1 2 1 in 55.5 Totals 0 0 0 0 N/A,111;1;1;2;1;55;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,358,EB3532,Cwmu Bull Elk - Jump Creek - Any Legal Weapon Page 391,Totals 41 0 1 1 1 in 41.0 Totals 0 0 0 0 N/A,41;0;1;1;1;41;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,359,EB3533,Cwmu Bull Elk - Junction Valley - Any Legal Weapon Page 392,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;1;14;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,360,EB3534,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon Page 393,Totals 92 1 1 2 1 in 46.0 Totals 0 0 0 0 N/A,92;1;1;2;1;46;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,361,EB3536,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon Page 394,Totals 30 3 2 5 1 in 6.0 Totals 0 0 0 0 N/A,30;3;2;5;1;6;0;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,362,EB3538,Cwmu Bull Elk - Moon Ranch - Any Legal Weapon Page 395,Totals 24 0 1 1 1 in 24.0 Totals 0 0 0 0 N/A,24;0;1;1;1;24;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,363,EB3540,Cwmu Bull Elk - Old Woman Plateau - Any Legal Weapon Page 396,Totals 67 1 1 2 1 in 33.5 Totals 0 0 0 0 N/A,67;1;1;2;1;33;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,364,EB3541,Cwmu Bull Elk - Patmos Ridge - Any Legal Weapon Page 397,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;1;1;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,365,EB3543,Cwmu Bull Elk - Preston Nutter Ranch - Any Legal Weapon Page 398,Totals 129 1 1 2 1 in 64.5 Totals 0 0 0 0 N/A,129;1;1;2;1;64;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,366,EB3544,Cwmu Bull Elk - Redd Ranches - Any Legal Weapon Page 399,Totals 76 1 1 2 1 in 38.0 Totals 0 0 0 0 N/A,76;1;1;2;1;38;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,367,EB3545,Cwmu Bull Elk - Riverview Ranch Llc - Any Legal Weapon Page 400,Totals 52 1 1 2 1 in 26.0 Totals 0 0 0 0 N/A,52;1;1;2;1;26;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,368,EB3546,Cwmu Bull Elk - Roan Cliffs - Any Legal Weapon Page 401,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,21;0;1;1;1;21;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,369,EB3547,Cwmu Bull Elk - Sand Creek - Any Legal Weapon Page 402,Totals 51 0 1 1 1 in 51.0 Totals 0 0 0 0 N/A,51;0;1;1;1;51;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,370,EB3548,Cwmu Bull Elk - Scofield Canyons - Any Legal Weapon Page 403,Totals 54 0 1 1 1 in 54.0 Totals 0 0 0 0 N/A,54;0;1;1;1;54;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,371,EB3549,Cwmu Bull Elk - Scofield East - Any Legal Weapon Page 404,Totals 26 0 1 1 1 in 26.0 Totals 0 0 0 0 N/A,26;0;1;1;1;26;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,372,EB3550,Cwmu Bull Elk - Scofield West - Any Legal Weapon Page 405,Totals 50 1 1 2 1 in 25.0 Totals 0 0 0 0 N/A,50;1;1;2;1;25;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,373,EB3551,Cwmu Bull Elk - Sj Ranch - Any Legal Weapon Page 406,Totals 28 0 1 1 1 in 28.0 Totals 0 0 0 0 N/A,28;0;1;1;1;28;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,374,EB3552,Cwmu Bull Elk - Skull Crack - Any Legal Weapon Page 407,Totals 66 0 1 1 1 in 66.0 Totals 0 0 0 0 N/A,66;0;1;1;1;66;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,375,EB3553,Cwmu Bull Elk - Soldier Summit - Any Legal Weapon Page 408,Totals 40 1 1 2 1 in 20.0 Totals 0 0 0 0 N/A,40;1;1;2;1;20;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,376,EB3554,Cwmu Bull Elk - South Canyon - Any Legal Weapon Page 409,Totals 24 1 1 2 1 in 12.0 Totals 0 0 0 0 N/A,24;1;1;2;1;12;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,377,EB3555,Cwmu Bull Elk - Spring Creek/dodge - Any Legal Weapon Page 410,Totals 60 1 1 2 1 in 30.0 Totals 0 0 0 0 N/A,60;1;1;2;1;30;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,378,EB3557,Cwmu Bull Elk - Strawberry Ridge - Any Legal Weapon Page 411,Totals 51 1 1 2 1 in 25.5 Totals 0 0 0 0 N/A,51;1;1;2;1;25;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,379,EB3558,Cwmu Bull Elk - Summit Point - Any Legal Weapon Page 412,Totals 16 0 1 1 1 in 16.0 Totals 0 0 0 0 N/A,16;0;1;1;1;16;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,380,EB3559,Cwmu Bull Elk - Three C - Any Legal Weapon Page 413,Totals 62 1 1 2 1 in 31.0 Totals 0 0 0 0 N/A,62;1;1;2;1;31;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,381,EB3561,Cwmu Bull Elk - Two Bear - Any Legal Weapon Page 414,Totals 57 3 2 5 1 in 11.4 Totals 0 0 0 0 N/A,57;3;2;5;1;11;4;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,382,EB3562,Cwmu Bull Elk - Wallsburg - Any Legal Weapon Page 415,Totals 13 0 1 1 1 in 13.0 Totals 0 0 0 0 N/A,13;0;1;1;1;13;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,383,EB3564,Cwmu Bull Elk - Woodruff Creek South - Any Legal Weapon Page 416,Totals 40 1 1 2 1 in 20.0 Totals 0 0 0 0 N/A,40;1;1;2;1;20;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,384,EB3565,Cwmu Bull Elk - North Peaks - Any Legal Weapon Page 417,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,21;0;1;1;1;21;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,385,EB3603,Cwmu Bull Elk - Pahvant Ensign - Any Legal Weapon Page 418,Totals 42 0 1 1 1 in 42.0 Totals 0 0 0 0 N/A,42;0;1;1;1;42;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,386,EB3604,Cwmu Bull Elk - Double R Ranch - Any Legal Weapon Page 419,Totals 37 0 1 1 1 in 37.0 Totals 0 0 0 0 N/A,37;0;1;1;1;37;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,387,EB3606,Cwmu Bull Elk - Mountain Sky Ranch - Any Legal Weapon Page 420,Totals 52 0 1 1 1 in 52.0 Totals 0 0 0 0 N/A,52;0;1;1;1;52;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,388,EB3607,Cwmu Bull Elk - West Willow Creek Ranch - Any Legal Weapon Page 421,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,21;0;1;1;1;21;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,389,EB3608,Cwmu Bull Elk - Avintaquin Canyon - Any Legal Weapon Page 422,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;1;14;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,390,EB3609,Cwmu Bull Elk - Royal Ivory Outfitters - Any Legal Weapon Page 423,Totals 42 2 1 3 1 in 14.0 Totals 0 0 0 0 N/A,42;2;1;3;1;14;0;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,391,EB3610,Cwmu Bull Elk - Sharp Mountain - Any Legal Weapon Page 424,Totals 36 1 1 2 1 in 18.0 Totals 0 0 0 0 N/A,36;1;1;2;1;18;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,392,EB3611,Cwmu Bull Elk - West Ridge - Any Legal Weapon Page 425,Totals 16 1 1 2 1 in 8.0 Totals 0 0 0 0 N/A,16;1;1;2;1;8;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,393,EB3613,Cwmu Bull Elk - Little Pole Canyon - Any Legal Weapon Page 426,Totals 16 0 1 1 1 in 16.0 Totals 0 0 0 0 N/A,16;0;1;1;1;16;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,394,EB3614,Cwmu Bull Elk - Tunnel Hollow - Any Legal Weapon Page 427,Totals 23 0 1 1 1 in 23.0 Totals 0 0 0 0 N/A,23;0;1;1;1;23;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,395,EB3616,Cwmu Bull Elk - Sweetwater - Any Legal Weapon Page 428,Totals 34 0 1 1 1 in 34.0 Totals 0 0 0 0 N/A,34;0;1;1;1;34;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,396,EB3617,Cwmu Bull Elk - Diamond Mountain - Any Legal Weapon Page 429,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,6;0;1;1;1;6;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,397,EB3619,Cwmu Bull Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 430,Totals 86 5 5 10 1 in 8.6 Totals 0 0 0 0 N/A,86;5;5;10;1;8;6;0;0;0;0,10,0,10,res_nr_split
24_bg-odds.pdf,399,PB5000,Limited-entry Archery Buck Pronghorn - Beaver - Archery Page 483,Totals 25 5 4 9 1 in 2.8 Totals 44 0 1 1 1 in 44.0,25;5;4;9;1;2;8;44;0;1;1;1;44;0,9,44,53,res_nr_split
24_bg-odds.pdf,400,PB5001,"Limited-entry Archery Buck Pronghorn - Book Cliffs, Bitter Creek - Archery Page 484",Totals 18 6 6 12 1 in 1.5 Totals 11 0 1 1 1 in 11.0,18;6;6;12;1;1;5;11;0;1;1;1;11;0,12,11,23,res_nr_split
24_bg-odds.pdf,401,PB5002,"Limited-entry Archery Buck Pronghorn - Book Cliffs, South - Archery Page 485",Totals 10 4 3 7 1 in 1.4 Totals 56 0 1 1 1 in 56.0,10;4;3;7;1;1;4;56;0;1;1;1;56;0,7,56,63,res_nr_split
24_bg-odds.pdf,402,PB5003,"Limited-entry Archery Buck Pronghorn - Box Elder, Promontory - Archery Page 486",Totals 4 0 4 4 1 in 1.0 Totals 0 0 0 0 N/A,4;0;4;4;1;1;0;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,403,PB5004,"Limited-entry Archery Buck Pronghorn - Box Elder, Puddle Valley - Archery Page 487",Totals 18 2 1 3 1 in 6.0 Totals 6 0 1 1 1 in 6.0,18;2;1;3;1;6;0;6;0;1;1;1;6;0,3,6,9,res_nr_split
24_bg-odds.pdf,404,PB5005,"Limited-entry Archery Buck Pronghorn - Box Elder, Snowville - Archery Page 488",Totals 15 4 4 8 1 in 1.9 Totals 9 0 1 1 1 in 9.0,15;4;4;8;1;1;9;9;0;1;1;1;9;0,8,9,17,res_nr_split
24_bg-odds.pdf,405,PB5006,"Limited-entry Archery Buck Pronghorn - Box Elder, West - Archery Page 489",Totals 14 4 5 9 1 in 1.6 Totals 10 0 1 1 1 in 10.0,14;4;5;9;1;1;6;10;0;1;1;1;10;0,9,10,19,res_nr_split
24_bg-odds.pdf,406,PB5008,"Limited-entry Archery Buck Pronghorn - Fillmore, Oak Creek South - Archery Page 490",Totals 36 6 5 11 1 in 3.3 Totals 16 0 1 1 1 in 16.0,36;6;5;11;1;3;3;16;0;1;1;1;16;0,11,16,27,res_nr_split
24_bg-odds.pdf,407,PB5009,"Limited-entry Archery Buck Pronghorn - La Sal, Potash/south Cisco - Archery Page 491",Totals 19 3 2 5 1 in 3.8 Totals 0 0 0 0 N/A,19;3;2;5;1;3;8;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,408,PB5011,"Limited-entry Archery Buck Pronghorn - Nine Mile, Anthro-myton Bench - Archery Page 492",Totals 53 13 13 26 1 in 2.0 Totals 42 2 1 3 1 in 14.0,53;13;13;26;1;2;0;42;2;1;3;1;14;0,26,42,68,res_nr_split
24_bg-odds.pdf,409,PB5012,"Limited-entry Archery Buck Pronghorn - North Slope, Three Corners/west Daggett - Archery Page 493",Totals 19 6 5 11 1 in 1.7 Totals 19 0 1 1 1 in 19.0,19;6;5;11;1;1;7;19;0;1;1;1;19;0,11,19,30,res_nr_split
24_bg-odds.pdf,410,PB5013,Limited-entry Archery Buck Pronghorn - Pine Valley - Archery Page 494,Totals 16 3 3 6 1 in 2.7 Totals 6 0 1 1 1 in 6.0,16;3;3;6;1;2;7;6;0;1;1;1;6;0,6,6,12,res_nr_split
24_bg-odds.pdf,411,PB5015,"Limited-entry Archery Buck Pronghorn - San Rafael, North - Archery Page 495",Totals 72 9 9 18 1 in 4.0 Totals 100 1 1 2 1 in 50.0,72;9;9;18;1;4;0;100;1;1;2;1;50;0,18,100,118,res_nr_split
24_bg-odds.pdf,412,PB5016,Limited-entry Archery Buck Pronghorn - Diamond Mtn/bonanza - Archery Page 496,Totals 49 9 8 17 1 in 2.9 Totals 27 1 1 2 1 in 13.5,49;9;8;17;1;2;9;27;1;1;2;1;13;5,17,27,44,res_nr_split
24_bg-odds.pdf,413,PB5017,Limited-entry Archery Buck Pronghorn - Vernal - Archery Page 497,Totals 48 9 9 18 1 in 2.7 Totals 26 1 1 2 1 in 13.0,48;9;9;18;1;2;7;26;1;1;2;1;13;0,18,26,44,res_nr_split
24_bg-odds.pdf,414,PB5018,Limited-entry Archery Buck Pronghorn - Southwest Desert - Archery Page 498,Totals 57 14 14 28 1 in 2.0 Totals 70 2 1 3 1 in 23.3,57;14;14;28;1;2;0;70;2;1;3;1;23;3,28,70,98,res_nr_split
24_bg-odds.pdf,415,PB5019,"Limited-entry Archery Buck Pronghorn - West Desert, Riverbed - Archery Page 499",Totals 44 8 7 15 1 in 2.9 Totals 22 1 1 2 1 in 11.0,44;8;7;15;1;2;9;22;1;1;2;1;11;0,15,22,37,res_nr_split
24_bg-odds.pdf,416,PB5020,"Limited-entry Archery Buck Pronghorn - West Desert, Rush Valley - Archery Page 500",Totals 25 4 3 7 1 in 3.6 Totals 3 0 1 1 1 in 3.0,25;4;3;7;1;3;6;3;0;1;1;1;3;0,7,3,10,res_nr_split
