source_file,source_sha256,folder_year,publish_year,inferred_year,reported_hunt_year_inferred,model_target_year,year_inference_method,year_confidence,source_class,report_type,quality_engine_use,draw_engine_use,extraction_priority,extraction_strategy,confidence,reason
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024.csv,39f9461ffdc52af84c1ae510d5e20ccea858fc8fbc6651276c41e1a98c718545,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024.xlsx,9e245c9b254f4851db687f3d45eca3e12d4b798c4b43626377ab29068eeb3bb5,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024_manifest.json,152bb6de1a3865d2f72bf93494a16407b111f551bc861476e6513f65b9d4eec0,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,0773e19ebe510d86db390d17161bd96f40b41810e9958c9002d95c3465ef5dea,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.xlsx,0c886073d8ccad37e1894a24b46f1c277aba5b3e0be7a911874902d79a7dc5bc,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024_manifest.json,4feabe01754563f789a21e8981ac2c8a4f329747df746756f66421d239826e51,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024.csv,ff2665a6299fc7294d0196c8c5b034c9311bc4cb31849808a70143b026a3be9b,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024.xlsx,e8dc11c35164aeb22b447daeb1b7e5b5bf2f36ccdcd1514bd174564b72e25896,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024_manifest.json,98c3a3a9da514b4f1283c822e500f637a36a1bf54b27d4c7b42ebfb419cba76f,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_harvest_bundle_2024_extract_summary.json,d6fd86bb3c8e4fad92c1a28e855c3570dcba221de2b2a57eb9563bf02ea0d4a7,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,e5de0364d99f6a1d189f12339347422efc8f7a1b5016054daadff0f1af83f61c,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.xlsx,d24d18e60efb9459501815a170e8ace3e683523e2bd4414754ac13ba0c3489b5,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024_manifest.json,c6d084737fd836207114be7c1676cc5b0bdff204366783968bf139fa07fbf574,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024.csv,2782ddfae721184a9430ed9701a443d13c239dcfb1cb905f00328aae363b2bf3,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,preseason_classification,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024.xlsx,f81b3d1ce3a424c9525b39aa906da8c9a458f89b2e539a6e6d4596a30c57a649,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,preseason_classification,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024_manifest.json,f89576a6109ad81198aeaf2521b64d1cf1b9304d7d3cb6d948e45a5eb5e859f6,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,preseason_classification,YES,NO,MEDIUM,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024.csv,8178a777b420b71d948a6ba2e002bbfd0056d1ad567eb50a244e82966159cf5e,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024.xlsx,4dadea38eb69a72621be0af7beba4b4adbe6a96d28171621ec4e0d3f9c3d26bb,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024_manifest.json,08eb6f76ee1a954a2c6ac39a00948e5dc867e24b2f5b6756eed39a7955084574,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_COMBINED_CONFIRM.txt,73defa15819d853c44af3b7b4aeb85e5cbb1f75f1ce87b86969683097b33391a,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,6f069fe803900156111581e515929f13f189695b1c674b42f2dd838323b1eb46,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.xlsx,1e27808888fa509783f057c145b1c91a6caa28eebfe3ceb61b300e2524fc41bf,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.csv,e8501c55725e17ad22f096e498958d50c600056fda5c784340b962a5e71a9f14,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.xlsx,5f640b9463992922a0446b0da1d4fe1662bb9cb8bf0cf86845772384b7db065d,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/truth_source_2024/2024_DRAW_RESULTS_TRUTH_SOURCE.csv,220c2a04624242c642a3d3648540c62af76a6b763006e928e156a4e735b26627,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/formatted_tables/truth_source_2024/2024_HARVEST_RESULTS_TRUTH_SOURCE.csv,0f57d07f2881c790ddc11e0fab0eab4da8a99b19a31ced0fa76b65ad0613b0a7,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/json/conservation-permit-hunt-table-2025-27-audit.json,90def9788babc6aafe77a2aec1ecb44329181fdbeed1bff5db3d625a5b9cea1c,2025,2025,2025,2025,2026,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/json/conservation-permit-hunt-table-2025-27-summary.json,a23332182f7b205d4f24e1dd5982d8056cd90920bd6467b0f85cd15b65d20678,2025,2025,2025,2025,2026,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/json/conservation-permit-hunt-table-2025-27.json,439830fd345fdbcd6ca3b27a81d897b25f109efde2391c27d0da7ae8415d16d0,2025,2025,2025,2025,2026,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/json/conservation-permit-workbook-2025-27-raw.json,8754ad41bbbdf40aa43055943f167e3aec0ab40e7c8ae9ae9253fda8f71d4677,2025,2025,2025,2025,2026,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/json/conservation-permit-workbook-2025-27-summary.json,4f98e7daa2c4886e4413e797bf013020bd80027ffa5f031a6d85913e1bbbeec6,2025,2025,2025,2025,2026,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,7899bf807dd1320f11b65aa568230f4e3c4120f5be7719b2d1376b6d3d7f4679,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 Deer Master Draw Results.pdf,e827bae41f9a6973042107e6269c31c870dd2f741f7cd75d85f805e7c9efcaa5,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 master antlerless LIMITED ENTRY ROCKY MTN SHEEP.pdf,d39f339323ad3e9fde4d218131d23e3e18859b10761e4aa58ecc2bea16c2685c,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 master antlerless pronghorn.pdf,2b1dd424290ce739d457dcf89ddb258ecbd35260bbbcf9b1af031d27af9152ef,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 master buck deer  draw results.pdf,ac2ae50698d22f72f6467b9eb8bc1c679ff7c18c7f29ff8e92ea4c878d53e033,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 master elk antlerless draw results.pdf,c2d7aa15b56c0c94feacc5a480c1231999a61d43ce0874a3fcd98420c84914e1,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 moose master draw results.pdf,60379f6b9ba0a34751de182b03b13457921602230657f88f645796c660d87bb4,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24 bear draw odds complete.pdf,7285646f7a11b529256c3040278a345f6b3df0613950570c0a9901e42e1ec8ea,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_bg-odds.pdf,1ff1596e3a850913d778bc1354441777d218af8b3f2dd9378e779bfc4bd2c48d,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_deer_odds.pdf,6a994a6e4d6b2d3ea1eb5b49d29936433efe5a2903af4278def8b5418cc0d945,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_dh_odds.pdf,13aa1539a3d350bbaeb3012275dde5767bed69d5c4ad4e94e8cef57e021a2c7d,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_le_bull_elk.pdf,c3303e57cfe280f269d8845d6ab0014a7486a0eef2b5b73308eb76469eafbac6,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_le_deer.pdf,654e5d53dd209cc8e69ad4f6daf80d7f51a198509bad7163ad3f59333d339867,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_le_pronghorn.pdf,44ce256ecf289f65dfa83f5b79bf98a8c322d22b985680e055f01d342c05a6af,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_lifetime_deer.pdf,13c119ae2038952854ed61e70d204397869b3db13cf60a6a0b12adeb095154af,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_OIL_ALL.pdf,f14d3b9a927641e4c66a305f8e48da8b2bc8aefa68f3c6ae764d6696df9fd940,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_point-only_purchases_for_big_game_and_antlerless.pdf,e71d12a1060cac31d5cd2f7e1f21abbdea5b75c72bd03f1bfe09c4644c39508a,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_antlerless_drawing_odds_report.pdf,448cf4dfbf7c7b3ca9de48b93f0e5758ccb022b356f759a48d47d8c692ab5d8a,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_deer.pdf,1bc67dac4af0f8f846061689a9d66f48c0973d3da39a1417f215bacb30179c8c,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_dh_odds.pdf,99d15b1e0e99fa7e0b27622bbb80fb23e5480b98c4ec1bcd4a8deafd8ee44efa,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_elk.pdf,d5b3ff4564427fe3461f5292ee0bbc533a436eb3930e7b4f825d717de2f6c504,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/Bear/2024 Bear Draw Results.pdf,518b6b257c35e326c1d8a9900067ebde2569c0f8231c29b5c1b502a1dd10447b,2025,2025,2025,2024,2025,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/Bear/Bear Bonus Point Purchase.pdf,ecdcc8c4fb4831d415a2a737a2fe827c7c1a6afa194f03d36eaee0a7a09221c5,2025,2025,2025,2025,2026,FOLDER_ONLY,LOW,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/24_bg_report.pdf,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Average age of harvested mountain goats, by management unit, Utah 2015–2024.pdf",e30ea11ec1209f2378eaa44ec936d50e7ee9ff3cdb99b1d78d21d5a0d03cbf87,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,average_age,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_mortality_report.pdf,03c4ca343be9588fd3cdf7fd61ccd57401b1f4b4a2c7c25586b062d7368674d5,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_report_unit.pdf,aa763800e799b1405889aac497b807b4a0212c4c39159fbdd761aa4fd21a1452,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_summer_unit.pdf,e8a261462b885cee5a60765d0c9ad18f309d8116e4e9dac42ebae63ab6364c07,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Desert Sheep/Desert Sheep.pdf,1e9586d8747156e48bc985e0665bef44c717f88741217d747caa7eab8246f8e0,2025,2025,2025,2025,2026,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS BY UNIT 2015-2024.pdf,5182cae2db597d7aaa951c22a7aa838aabc919668f02bb3cecb51397367e4042,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS GENERAL SEASON.pdf,633e388b9ca96b90c07e25e2757288a729d7cb8d7b630ecd8dac2360f9f4c4df,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK AVERAGE AGE HARVEST.pdf,462cbcfcbebede94166744db317876b63baa612cd50182a38f2ef61b7ec745d9,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,average_age,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BULL BY UNIT.pdf,36282c6569d1878dc18d6937d42a127a2b0c6dc335f621adfad8d6a9fb88bc53,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT 2024.pdf,072c9df50bebc094fe418809e46205f12647446f5e78ee5a7a381f84501334a0,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,6c85ee63b88aa5bb3469f0db9b0f7f73acd5b17f37cf7bc44f74e1f65a64afef,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK CWMU bull elk harvest.pdf,9d20070d2a53baf1841196c4a02aaf36931b7d4bf2f5a9c5a370228956f2b63e,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,7a38e20199731cef967983eb7e1461845de1fe05145e8067ec1a15ec9b4fd916,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK GENERAL SEASON.pdf,1ea8e732ab0213731414b9dd0760dc05017c476eb9a845aeed5c503dc1bcfc5f,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ANTLERLESS.pdf,f0498b59f497eca438157040d3304fc1f68a232279672432a6922aba0fc33327,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ENTRY youth any bull hunters choice elk harvest.pdf,60941ba99f26f4368702b816c4c6491f157a6d3304951469354e70a2e8fee685,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
