source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,25,"La Sal, La Sal Mtns (new) EB3183 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,26,Monroe (new) EB3185 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,27,Mt Dutton (new) EB3187 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,28,"North Slope, Three Corners EB3053 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,29,Panguitch Lake (new) EB3189 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,30,"Plateau, Boulder (new) EB3191 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,31,"Plateau, Fishlake/Thousand Lakes EB3064 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,32,San Juan Bull Elk (new) EB3194 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,33,"South Slope, Diamond Mtn EB3069 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,34,"Southwest Desert, South (new) EB3198 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,35,Wasatch Mtns EB3127 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,36,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,37,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,56,56,38,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,8,BULL ELK The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,9,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,10,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,11,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,12,Limited-entry bull elk (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,13,Any legal weapon (rifle) - late hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,14,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,15,"Beaver, East EB3025 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,16,"Book Cliffs, Bitter Creek/East (new) EB3163 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,17,"Cache, Meadowville† EB3033 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,18,"Cache, South EB3037 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,19,"Central Mtns, Manti EB3039 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,20,"Central Mtns, Nebo/San Pitch Mtns (new) EB3176 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,21,"Fillmore, Pahvant EB3043 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,22,"La Sal, Dolores Triangle EB3044 Dec. 9, 2023-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,23,"Jan. 31, 2024"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,24,"La Sal, La Sal Mtns EB3046 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,25,Monroe EB3048 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,26,Mt Dutton EB3050 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,27,Panguitch Lake EB3057 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,28,"Plateau, Boulder EB3151 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,29,"Plateau, Fishlake/Thousand Lakes EB3065 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,30,San Juan Bull Elk EB3067 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,31,"South Slope, Diamond Mtn (new) EB3196 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,32,"Southwest Desert, South EB3152 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,33,Wasatch Mtns EB3073 Nov. 11-Nov. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,34,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,35,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,36,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,57,57,37,57
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,1,58
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,9,BULL ELK The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,10,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,11,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,12,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,13,Limited-entry bull elk (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,14,Muzzleloader hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,15,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,16,"Beaver, East EB3077 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,17,"Book Cliffs, Bitter Creek/East (new) EB3166 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,18,"Book Cliffs, Little Creek Roadless EB3079 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,19,"Box Elder, Grouse Creek EB3153 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,20,"Cache, Meadowville† EB3081 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,21,"Cache, South EB3083 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,22,"Central Mtns, Manti EB3084 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,23,"Central Mtns, Nebo/San Pitch Mtns (new) EB3179 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,24,"Fillmore, Pahvant EB3086 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,25,"La Sal, La Sal Mtns EB3087 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,26,Monroe EB3088 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,27,Mt Dutton EB3089 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,28,"North Slope, Three Corners EB3091 Nov. 1-Nov. 9"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,29,Panguitch Lake EB3093 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,30,"Plateau, Boulder EB3154 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,31,"Plateau, Fishlake/Thousand Lakes EB3096 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,32,San Juan Bull Elk EB3097 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,33,"South Slope, Diamond Mtn EB3098 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,34,"Southwest Desert, South EB3155 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,35,Wasatch Mtns EB3100 Sept. 25-Oct. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,36,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,37,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,58,58,38,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,8,BULL ELK The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,9,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,10,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,11,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,12,Limited-entry bull elk (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,13,Multi-season hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,14,"Permit fee: Resident $513, Nonresident $1,805"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,15,"Note: These hunts exclude the new limited-entry late-season archery elk hunts (Dec. 2-17, 2023)."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,16,See page 54 for details on these hunts.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,17,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,18,"Beaver, East EB3102 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,19,"Book Cliffs, Bitter Creek/East (new) EB3165 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,20,"Book Cliffs, Little Creek Roadless EB3104 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,21,"Cache, Meadowville† EB3105 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,22,"Cache, South EB3107 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,23,"Central Mtns, Manti EB3108 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,24,"Central Mtns, Nebo/San Pitch Mtns (new) EB3178 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,25,"Fillmore, Pahvant EB3110 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,26,"La Sal, La Sal Mtns EB3111 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,27,Monroe EB3112 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,28,Mt Dutton EB3113 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,29,"North Slope, Three Corners EB3115 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,30,Panguitch Lake EB3117 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,31,"Plateau, Boulder EB3156 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,32,"Plateau, Fishlake/Thousand Lakes EB3120 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,33,San Juan Bull Elk EB3121 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,34,"South Slope, Diamond Mtn EB3122 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,35,"Southwest Desert, South EB3157 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,36,Wasatch Mtns EB3124 Limited Entry Seasons
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,37,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,38,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,39,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,59,59,40,59
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,1,60
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,9,BULL ELK - PRONGHORN The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,10,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,11,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,12,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,13,Limited-entry bull elk (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,14,Handgun-archery-muzzleloader-shotgun (HAMS)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,15,limited-entry bull elk hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,16,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,17,"Cache, North EB3139 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,18,"Plateau, Barney Top/Kaiparowits EB3142 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,19,"Southwest Desert, North EB3143 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,20,"West Desert, Deep Creek EB3144 Nov. 11-Nov. 30"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,21,Limited-entry pronghorn
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,22,"Permit fee: Resident $55, Nonresident $337"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,23,Use the hunt number to apply. Pronghorn bonus point code: PRO
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,24,Archery hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,25,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,26,Beaver PB5000 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,27,"Book Cliffs, Bitter Creek PB5001 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,28,"Book Cliffs, South PB5002 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,29,"Box Elder, Promontory† PB5003 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,30,"Box Elder, Puddle Valley PB5004 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,31,"Box Elder, Snowville PB5005 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,32,"Box Elder, West PB5006 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,33,"Cache, Rich (new) PB5074 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,34,"Fillmore, Oak Creek South PB5008 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,35,"La Sal, Potash/South Cisco PB5009 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,36,Mt Dutton/Paunsaugunt PB5332 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,37,"Nine Mile, Anthro-Myton Bench PB5011 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,38,"Nine Mile, Range Creek PB5053 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,39,"North Slope, Three Corners/West Daggett PB5012 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,40,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,41,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,60,60,42,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,8,PRONGHORN The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,9,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,10,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,11,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,12,Limited-entry pronghorn (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,13,Archery hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,14,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,15,"Panguitch Lake/Zion, North PB5054 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,16,Pine Valley PB5013 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,17,"Plateau, Parker Mtn (new) PB5077 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,18,"San Rafael, Desert PB5055 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,19,"San Rafael, North PB5015 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,20,"South Slope, Bonanza/Diamond Mtn PB5016 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,21,"South Slope, Vernal PB5017 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,22,Southwest Desert PB5018 Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,23,"West Desert, Riverbed PB5019 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,24,"West Desert, Rush Valley PB5020 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,25,"West Desert, Snake Valley PB5021 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,26,Muzzleloader hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,27,Hunt name Hunt # Season dates
