source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,24,son opens. Learn more below or visit wildlife. Permit surrenders must occur at least 30
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,25,utah.gov/refund. days before the start of the season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,26,"Note: Even if you meet the above conditions,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,27,Individuals
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,28,you will not earn a point for the current year.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,29,How permit surrender affects an
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,30,Important: If some of your group members
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,31,individual's bonus and preference
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,32,surrender their permits less than 30 days
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,33,points
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,34,"from the season opener, all group members"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,35,Reminder: If you surrender a big game will lose all of their bonus or preference points.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,36,permit at least 30 days before the start of the Members of the group may not surrender
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,37,"season, you'll get all of your previously accrued their permits individually unless the surrender"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,38,bonus or preference points for that species/ occurs because of:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,39,"permit back, but you will not earn a point for Activation in the military"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,40,the current year. Important: If you surren- An injury/illness that will prevent the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,41,der a big game permit less than 30 days individual from hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,42,"before the season opens, you will lose Death"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,43,all of your previously accrued bonus
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,44,or preference points for that species/ How permit surrender affects waiting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,45,permit and you will not earn a point for periods
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,46,the current year. If members of a group surrender their
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,47,"As long as you surrender a big game permit permits before the season begins, the waiting"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,48,"before the season opens, any applicable wait- period will be waived. General-season permits"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,49,ing period(s) will be waived. are not subject to waiting periods.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,50,Dedicated Hunters
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,51,If you're enrolled in the Dedicated Hunter
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,52,"Program, and you decide to surrender your per-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,53,"mit, you must return it to the Division before"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,54,"Aug. 16, 2025 (the day the general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,55,archery deer hunt opens).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,1,57
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,2,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,3,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,4,BIG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,5,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,6,FIELD
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,7,REGULATIONS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,8,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,9,"Private landowner and elk permit, if a spike bull permit was available."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,10,CWMU permit holders You may also exchange a general-season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,11,If you obtain a limited-entry landowner bull elk permit to obtain an available bull
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,12,"permit or a private CWMU permit, you can elk permit for a different weapon type. For"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,13,"surrender it. example, you could exchange a general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,14,Limited-entry private landowner permits any legal weapon bull elk permit for a general-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,15,must be surrendered before the season the season archery bull elk permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,16,permit was issued for opens. Any exchange must occur at a Division
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,17,"To surrender a private CWMU permit, there office, before the season opening date on the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,18,"are two options. If possible, you should sur- permit you originally obtained."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,19,render your CWMU permit before the CWMU You must also pay a $10 handling fee to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,20,season opening dates listed on page 59. To exchange a permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,21,surrender your permit after the CWMU season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,22,Duplicate licenses
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,23,"has started, but before you hunt, you and the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,24,Utah Code § 23A-4-208 & Utah Admin. Rule R657-5-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,25,CWMU operator must both sign an affidavit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,26,If your unexpired license or permit is
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,27,stating that you did not hunt with the permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,28,"destroyed, lost or stolen, you can obtain a"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,29,Both of the signatures must be notarized.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,30,duplicate from a Division office or a license
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,31,"After the signatures are notarized, submit"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,32,agent for $10 or half of the price of the original
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,33,the affidavit and the unused permit to the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,34,"license or permit, whichever is less."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,35,Division.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,36,"If you drew a license or permit, but you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,37,"Obtaining a refund never received it, the Division may waive the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,38,fee that you would normally have to pay to get
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,39,"The Division rarely issues refunds for permits,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,40,a duplicate.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,41,"licenses or certificates of registration, but there"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,42,Keep in mind that you can also use the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,43,are some exceptions. To see if you're eligible for
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,44,Utah Hunting and Fishing app to legally carry
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,45,"a refund, visit wildlife.utah.gov/refund."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,46,hunting or combination licenses on a phone
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,47,"Reminder: If you are eligible for a refund,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,48,or tablet for all the members of your family.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,49,you must submit all required forms and accom-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,50,"To download the app, visit wildlife.utah.gov/"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,51,panying paperwork within 90 days of the season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,52,mobileapp.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,53,ending in order to qualify for a full refund.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,54,"Important: Any original license, permit,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,55,Exchanging a permit tag or certificate of registration becomes
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,56,"invalid when surrendered or forfeited, or when"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,57,You may exchange your general-season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,58,a duplicate or exchanged one is issued.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,59,buck deer permit for one that's available in
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,60,"another unit, but it must be for the same"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,61,"species and sex. For example, you cannot"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,62,exchange a buck deer permit for a bull elk
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,63,permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,64,You may also exchange your general-season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,65,bull elk permit for another available general-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,66,"season bull elk permit. For example, you could"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,67,exchange an any bull elk permit for a spike bull
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,1,58
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,2,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,3,SNOITALUGER
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,4,DLEIF
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,5,EMAG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,6,GIB
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,7,HATU
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,9,COOPERATIVE WILDLIFE
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,10,MANAGEMENT UNITS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,11,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,12,More than 60 percent of the rangelands that Utah's big game animals rely on in the winter are on
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,13,private land. Utah's Cooperative Wildlife Management Unit program works with landowners to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,14,"preserve these lands, improve the habitat and provide more access to public hunters."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,15,How the program works You may not obtain more than one bull
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,16,"The CWMU program provides landown- moose, one buck deer, one buck pronghorn or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,17,"ers with an economic incentive to keep their one bull elk permit in a year. Additionally, you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,18,"private range lands as wildlife habitat instead of can obtain antlerless deer, antlerless elk and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,19,developing them. doe pronghorn permits. More information about
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,20,CWMUs comprise more than two million antlerless permits is available on page 14.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,21,acres of land in Utah. They'll provide more than Important: CWMU landowner association
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,22,"4,800 big game and antlerless hunting permits members and operators-and their spouses"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,23,in 2025. Approximately one-third of those per- and dependent children-cannot apply
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,24,mits are available to the general public through for their own CWMU permits in the public
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,25,the state's big game drawing. drawing.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,26,Hunting on CWMUs provides both public and Note: Antlerless elk-control permits must
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,27,private hunters with several advantages. Among be used on an antlerless elk-control hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,28,those advantages are a better chance to take an unit and cannot be used on a CWMU.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,29,animal and fewer hunters to compete with.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,30,How to participate
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,31,"Obtaining a CWMU permit If you draw a permit to hunt a CWMU, it"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,32,"If you're a Utah resident, there are two ways is your responsibility to contact the CWMU"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,33,to obtain a CWMU permit: You can apply for one operator to obtain the following:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,34,"in the state's public drawing, or you can obtain a The dates you'll be allowed to hunt within"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,35,permit voucher from the landowner or operator the legal CWMU hunting season frame-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,36,of the CWMU you want to hunt. work. Both you and the operator must
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,37,"If you're not a resident of Utah, you cannot schedule around each of your individual"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,38,apply for a CWMU permit in the public drawing. needs-please be realistic and patient.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,39,"You can, however, obtain a permit voucher A map of the CWMU, including access"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,40,directly from the CWMU landowner or operator. points. The CWMU will provide public
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,41,"If you obtain a CWMU voucher, you can hunters access to the entire CWMU, except"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,42,redeem it for a permit by visiting wildlifelicense. for areas that are closed to both public
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,43,utah.gov/hflo. and private hunters. If you feel that you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,44,"If you obtain a CWMU permit, you may hunt haven't received equal treatment, please"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,45,only on the CWMU that's specified on your per- contact your regional Division office.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,46,mit. You may take only one animal of the species A copy of the CWMU's rules. CWMUs are
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,47,and sex listed on the permit. You'll also incur a allowed to develop rules of conduct for
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,48,waiting period for the species you obtained a their unit. Examples of these rules may
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,49,permit for. (Please see pages 22-23 in the 2025 include: no preseason scouting; checking
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,50,Utah Big Game Application Guidebook for more into and out of the unit daily; limited
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,51,information about waiting periods.) vehicle access; no overnight camping;
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,1,59
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,2,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,3,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,4,BIG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,5,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,6,FIELD
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,7,REGULATIONS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,8,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,9,a marksmanship test; and limiting the Some deer and elk CWMUs have hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,10,number of hunting companions. If you seasons outside of these timeframes. For all
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,11,"fail to abide by these rules, you might be CWMU hunt season dates, operator names"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,12,"asked to leave the CWMU. You can also and contact numbers, visit wildlife.utah.gov/"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,13,review these rules online at wildlife.utah. CWMU.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,14,gov/cwmu.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,15,Reporting your harvest
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,16,Season dates Important: If you obtain a CWMU permit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,17,"The Utah Wildlife Board has established of any kind, you must report information about"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,18,"timeframes for hunting on CWMUs (see chart your hunt within 30 days after it ends, even if"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,19,"below). Within these timeframes, hunters should you did not harvest an animal."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,20,expect to hunt at least five days for bucks/bulls Please see page 21 for more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,21,and three days for antlerless big game. about this important requirement.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,22,Please remember that Sunday does not
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,23,Complaint process
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,24,count as part of the established hunting time-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,25,If you wish to lodge a complaint against
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,26,frame unless mutually agreed upon by both
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,27,"a CWMU, you should contact the Division of"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,28,the hunter and the CWMU operator.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,29,Wildlife Resources immediately. Biologists
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,30,The CWMU operator may also allow you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,31,and conservation officers can supply you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,32,to hunt additional days within the listed
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,33,"with a complaint form, or you can make the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,34,timeframes.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,35,complaint in person or over the telephone. You
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,36,"Before you apply for a CWMU permit, con-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,37,and the operator should make every effort to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,38,tact the operator to obtain general information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,39,resolve your issues before they escalate to the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,40,"about hunt dates, permitted weapons and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,41,Division level.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,42,"other rules. If you draw a permit, it is your"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,43,"If your problem cannot be resolved locally,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,44,responsibility to contact the CWMU operator to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,45,it may be passed on to a CWMU Advisory Com-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,46,confirm your season dates.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,47,mittee for review and possible action.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,48,Hunt Dates
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,49,Learn more
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,50,"Archery hunts for buck Aug. 16-Oct. 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,51,"deer, buck pronghorn 2025 To learn more about the CWMU program"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,52,"and bull elk or to view maps of CWMU properties, visit"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,53,wildlife.utah.gov/CWMU.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,54,"Any legal weapon Sept. 1-Oct. 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,55,(rifle) hunts for buck 2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,56,"deer, buck pronghorn,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,57,bull elk and bull moose
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,58,"Muzzleloader hunts for Sept. 1-Oct. 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,59,buck deer 2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,60,"Muzzleloader hunts for Sept. 1-Oct. 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,61,bull elk 2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,60,60,1,60
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,60,60,2,61
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,60,60,3,wildlife.utah.gov U TA H B I G G A M E F I E L D R E G U L AT I O N S 2 025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,60,60,4,"*During the general season, the Cache unit also includes the Cache, Crawford Mtn unit."
