source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,20,number_or_money,31,"cactus buck deer during the season, in the public land from July 31 to Dec."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,21,number_or_money,31,"area, and with the weapon type specified on 31 (with exceptions for approved"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,25,number_or_money,2025,you may obtain for the 2025 season. You will mitting live data-is permitted for use
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,30,code_citation,R657-37,Utah Admin. Rule R657-37 handheld device) that could be used
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,30,number_or_money,37,Utah Admin. Rule R657-37 handheld device) that could be used
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,45,number_or_money,58,"CWMUs, read the article on page 58 and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,55,date,Dec. 31,game from July 31 to Dec. 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,55,number_or_money,31,game from July 31 to Dec. 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,58,number_or_money,52,an antlerless deer permit. Please see page 52
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,62,number_or_money,31,31 of this guidebook. See page 68
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,41,41,62,number_or_money,68,31 of this guidebook. See page 68
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,1,number_or_money,42,42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,12,code_citation,R657-5-2,five inches (R657-5-2(2)(g)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,12,number_or_money,5,five inches (R657-5-2(2)(g)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,12,number_or_money,2,five inches (R657-5-2(2)(g)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,16,code_citation,R657-5-2,measured from its base to its tip (R657-5-2(2)(r).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,16,number_or_money,5,measured from its base to its tip (R657-5-2(2)(r).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,16,number_or_money,2,measured from its base to its tip (R657-5-2(2)(r).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,40,number_or_money,2025,be available on different days in July 2025. See
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,42,42,41,number_or_money,15,page 15 for the exact sales dates and visit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,1,number_or_money,43,43
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,12,code_citation,R657-5-29,"once your hunt ends, even if you did Utah Admin. Rule R657-5-29"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,12,number_or_money,5,"once your hunt ends, even if you did Utah Admin. Rule R657-5-29"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,12,number_or_money,29,"once your hunt ends, even if you did Utah Admin. Rule R657-5-29"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,15,number_or_money,30,within 30 days after the end of your hunt. day hunts:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,18,date,"Oct. 4-10, 2025","Oct. 4-10, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,18,number_or_money,4,"Oct. 4-10, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,18,number_or_money,10,"Oct. 4-10, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,18,number_or_money,2025,"Oct. 4-10, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,21,code_citation,R657-5-28,Utah Admin. Rule R657-5-28
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,21,number_or_money,5,Utah Admin. Rule R657-5-28
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,21,number_or_money,28,Utah Admin. Rule R657-5-28
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,22,date,"Oct. 11-17, 2025","Oct. 11-17, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,22,number_or_money,11,"Oct. 11-17, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,22,number_or_money,17,"Oct. 11-17, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,22,number_or_money,2025,"Oct. 11-17, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,25,date,"Aug. 16-Sept. 5, 2025","runs from Aug. 16-Sept. 5, 2025. The general-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,25,number_or_money,16,"runs from Aug. 16-Sept. 5, 2025. The general-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,25,number_or_money,5,"runs from Aug. 16-Sept. 5, 2025. The general-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,25,number_or_money,2025,"runs from Aug. 16-Sept. 5, 2025. The general-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,29,date,"Aug. 16-Sept. 17, 2025","Aug. 16-Sept. 17, 2025, except on the state's"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,29,number_or_money,16,"Aug. 16-Sept. 17, 2025, except on the state's"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,29,number_or_money,17,"Aug. 16-Sept. 17, 2025, except on the state's"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,29,number_or_money,2025,"Aug. 16-Sept. 17, 2025, except on the state's"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,64,number_or_money,60,"reference map on page 60, and the boundary"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,69,date,Aug. 16,"archery elk season, which runs from Aug. 16-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,69,number_or_money,16,"archery elk season, which runs from Aug. 16-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,71,date,"Dec. 15, 2025","Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,71,number_or_money,15,"Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,71,number_or_money,2025,"Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,43,43,76,number_or_money,8,"hunting. For more information, see page 8"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,1,number_or_money,44,44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,11,code_citation,R657-5-30,"Utah Admin. Rule R657-5-30 multiseason hunt ends, you may continue"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,11,number_or_money,5,"Utah Admin. Rule R657-5-30 multiseason hunt ends, you may continue"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,11,number_or_money,30,"Utah Admin. Rule R657-5-30 multiseason hunt ends, you may continue"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,13,date,"Oct. 29-Nov. 6, 2025","runs from Oct. 29-Nov. 6, 2025 within the West Cache extended archery elk areas during"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,13,number_or_money,29,"runs from Oct. 29-Nov. 6, 2025 within the West Cache extended archery elk areas during"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,13,number_or_money,6,"runs from Oct. 29-Nov. 6, 2025 within the West Cache extended archery elk areas during"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,13,number_or_money,2025,"runs from Oct. 29-Nov. 6, 2025 within the West Cache extended archery elk areas during"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,15,date,"Aug. 16-Dec. 15, 2025","To hunt during the general season for muzzle- from Aug. 16-Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,15,number_or_money,16,"To hunt during the general season for muzzle- from Aug. 16-Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,15,number_or_money,15,"To hunt during the general season for muzzle- from Aug. 16-Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,15,number_or_money,2025,"To hunt during the general season for muzzle- from Aug. 16-Dec. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,20,number_or_money,7,"permit, you may use a muzzleloader to take a hunting. For more information, see page 7"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,30,number_or_money,60,erence map on page 60 and the boundary descrip-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,33,date,"Aug 1-Nov. 15, 2025","(hunt season dates Aug 1-Nov. 15, 2025) to"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,33,number_or_money,1,"(hunt season dates Aug 1-Nov. 15, 2025) to"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,33,number_or_money,15,"(hunt season dates Aug 1-Nov. 15, 2025) to"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,33,number_or_money,2025,"(hunt season dates Aug 1-Nov. 15, 2025) to"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,38,code_citation,R657-5-29,Utah Admin. Rule R657-5-29 gov) for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,38,number_or_money,5,Utah Admin. Rule R657-5-29 gov) for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,38,number_or_money,29,Utah Admin. Rule R657-5-29 gov) for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,41,number_or_money,"4,500","capped at 4,500 permits issued for the 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,41,number_or_money,2025,"capped at 4,500 permits issued for the 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,46,number_or_money,2025,be available on different days in July 2025. See
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,48,number_or_money,15,page 15 for the exact sales dates and visit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,54,date,Sept. 5,16-Sept. 5 (only spike bull elk can be taken
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,54,number_or_money,16,16-Sept. 5 (only spike bull elk can be taken
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,54,number_or_money,5,16-Sept. 5 (only spike bull elk can be taken
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,56,date,Aug. 16-Sept 17,bull elk on an any bull unit Aug. 16-Sept 17.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,56,number_or_money,16,bull elk on an any bull unit Aug. 16-Sept 17.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,56,number_or_money,17,bull elk on an any bull unit Aug. 16-Sept 17.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,57,date,Oct. 4-16,Any legal weapon season: Oct. 4-16; you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,57,number_or_money,4,Any legal weapon season: Oct. 4-16; you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,57,number_or_money,16,Any legal weapon season: Oct. 4-16; you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,60,date,Oct. 29-Nov. 6,Muzzleloader season: Oct. 29-Nov. 6;
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,60,number_or_money,29,Muzzleloader season: Oct. 29-Nov. 6;
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,44,44,60,number_or_money,6,Muzzleloader season: Oct. 29-Nov. 6;
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,1,number_or_money,45,45
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,11,code_citation,R657-5-32,youth Utah Admin. Rule R657-5-32
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,11,number_or_money,5,youth Utah Admin. Rule R657-5-32
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,11,number_or_money,32,youth Utah Admin. Rule R657-5-32
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,13,code_citation,R657-5-31,Utah Admin. Rule R657-5-31
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,13,number_or_money,5,Utah Admin. Rule R657-5-31
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,13,number_or_money,31,Utah Admin. Rule R657-5-31
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,17,number_or_money,2025,"In 2025, there will be an unlimited number season specified on your permit."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,20,number_or_money,17,for youth who will be 17 years of age or
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,21,number_or_money,31,"younger on July 31, 2025. Remember, you can- There are multiseason hunts that allow the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,21,number_or_money,2025,"younger on July 31, 2025. Remember, you can- There are multiseason hunts that allow the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,22,number_or_money,12,not hunt until you are at least 12 years old. permit holder to hunt bull elk during all three
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,24,number_or_money,8,"permits go on sale July 8, 2025. Visit wildlife. weapon) on select limited-entry units."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,24,number_or_money,2025,"permits go on sale July 8, 2025. Visit wildlife. weapon) on select limited-entry units."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,29,date,Nov. 29,"all general-season dates on both any bull and entry late-season archery elk hunts, Nov. 29-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,29,number_or_money,29,"all general-season dates on both any bull and entry late-season archery elk hunts, Nov. 29-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,30,date,"Dec. 14, 2025","spike units. This permit is not valid on limited- Dec. 14, 2025. See hunt.utah.gov to confirm"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,30,number_or_money,14,"spike units. This permit is not valid on limited- Dec. 14, 2025. See hunt.utah.gov to confirm"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,30,number_or_money,2025,"spike units. This permit is not valid on limited- Dec. 14, 2025. See hunt.utah.gov to confirm"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,35,code_citation,R657-5-48,Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,35,number_or_money,5,Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,35,number_or_money,48,Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,37,number_or_money,2025,"For 2025, the board approved handgun-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,40,number_or_money,13,"13-23, 2025. Permits for that hunt were"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,40,number_or_money,23,"13-23, 2025. Permits for that hunt were"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,40,number_or_money,2025,"13-23, 2025. Permits for that hunt were"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,44,date,Nov. 8-30,Draw-only youth elk Barney Top/Kaiparowits (Nov. 8-30)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,44,number_or_money,8,Draw-only youth elk Barney Top/Kaiparowits (Nov. 8-30)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,44,number_or_money,30,Draw-only youth elk Barney Top/Kaiparowits (Nov. 8-30)
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,45,date,Nov. 8-30,"Cache, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,45,number_or_money,8,"Cache, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,45,number_or_money,30,"Cache, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,47,date,Dec. 20-28,"East Canyon (new, Dec. 20-28)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,47,number_or_money,20,"East Canyon (new, Dec. 20-28)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,47,number_or_money,28,"East Canyon (new, Dec. 20-28)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,49,date,Nov. 8-30,"Southwest Desert, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,49,number_or_money,8,"Southwest Desert, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,49,number_or_money,30,"Southwest Desert, North (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,50,date,"Sept. 13-23, 2025","which runs from Sept. 13-23, 2025-you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,50,number_or_money,13,"which runs from Sept. 13-23, 2025-you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,50,number_or_money,23,"which runs from Sept. 13-23, 2025-you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,50,number_or_money,2025,"which runs from Sept. 13-23, 2025-you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,51,date,Nov. 8-30,"West Desert, Deep Creek (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,51,number_or_money,8,"West Desert, Deep Creek (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,51,number_or_money,30,"West Desert, Deep Creek (Nov. 8-30)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,45,45,69,number_or_money,8,"course. For details, please see page 8 or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,1,number_or_money,46,46
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,10,number_or_money,30,harvest survey within 30 days of the final day Avoid harvesting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,16,code_citation,R657-37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,16,number_or_money,37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,32,number_or_money,58,"CWMUs, read the article on page 58 and visit"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,46,46,43,number_or_money,52,antlerless elk permits. Please see page 52 for
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,1,number_or_money,47,47
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,13,code_citation,R657-5-34,Utah Admin. Rule R657-5-34
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,13,number_or_money,5,Utah Admin. Rule R657-5-34
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,13,number_or_money,34,Utah Admin. Rule R657-5-34
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,25,code_citation,R657-5-2,are longer than five inches (R657-5-2(2)(f)). devices:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,25,number_or_money,5,are longer than five inches (R657-5-2(2)(f)). devices:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,25,number_or_money,2,are longer than five inches (R657-5-2(2)(f)). devices:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,26,number_or_money,60,"To hunt buck pronghorn, you must possess a Turn to the maps on pages 60-67"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,26,number_or_money,67,"To hunt buck pronghorn, you must possess a Turn to the maps on pages 60-67"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,45,code_citation,R657-37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,45,number_or_money,37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,47,47,53,number_or_money,58,"horn on CWMUs, read the article on page 58"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,1,number_or_money,48,48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,14,number_or_money,2025,"obtain a once-in-a-lifetime permit of any kind, mit-of any kind-during the 2025 season."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,16,number_or_money,30,"within 30 days of the hunt season ending, educational information about shot placement"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,19,date,Jan. 16,Division office. New: Hunts ending Jan. 16 or utah.gov/bisonhunting for more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,19,number_or_money,16,Division office. New: Hunts ending Jan. 16 or utah.gov/bisonhunting for more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,21,date,Feb. 15,Feb. 15. Visit wildlife.utah.gov/harvest for more
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,21,number_or_money,15,Feb. 15. Visit wildlife.utah.gov/harvest for more
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,26,code_citation,R657-5-38,Utah Admin. Rule R657-5-38 at wildlife.utah.gov/biggame. You'll receive
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,26,number_or_money,5,Utah Admin. Rule R657-5-38 at wildlife.utah.gov/biggame. You'll receive
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,26,number_or_money,38,Utah Admin. Rule R657-5-38 at wildlife.utah.gov/biggame. You'll receive
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,43,code_citation,801-725-9263,"information, please call 801-725-9263."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,43,number_or_money,801,"information, please call 801-725-9263."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,43,number_or_money,725,"information, please call 801-725-9263."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,43,number_or_money,9263,"information, please call 801-725-9263."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,48,48,47,number_or_money,34,(see page 34 for details). rugged and difficult to access. The odds of a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,1,number_or_money,49,49
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,10,code_citation,R657-37,the access issues in detail and is very direct Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,10,number_or_money,37,the access issues in detail and is very direct Utah Admin. Rule R657-37
