path,directory,file_name,extension,size_bytes,size_mb,git_tracked,modified_status,sha256,likely_file_role,recommended_action,reason_code,online_needed,cloudflare_needed,github_needed,local_archive_needed,delete_candidate,notes
processed_data/hunt_research_2026_split/hunts/DB1014.json,processed_data/hunt_research_2026_split/hunts,DB1014.json,.json,123414,0.118,TRUE,,90f452ba930333b2022718946d2ed742e7461609788dc5f56617b0fac4f79d51,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1015.json,processed_data/hunt_research_2026_split/hunts,DB1015.json,.json,122797,0.117,TRUE,,85032114704e9cff858436accc93b78a17cc6e37d21fedd5fe0060e0968a831f,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1016.json,processed_data/hunt_research_2026_split/hunts,DB1016.json,.json,123229,0.118,TRUE,,6f2aeb2000318a2ca2ee279d1bc812c96ee0b4a129277fc07256c586d0999319,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1017.json,processed_data/hunt_research_2026_split/hunts,DB1017.json,.json,123469,0.118,TRUE,,7bdea3a6800c8847ebc471b2ae01e2ea1b6a7a4e99928be28f15777058290466,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1018.json,processed_data/hunt_research_2026_split/hunts,DB1018.json,.json,122968,0.117,TRUE,,eeb5b8c6846fdb5682105e997ffa4cdb6669e620eba4c32cab5839826c6c0109,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1019.json,processed_data/hunt_research_2026_split/hunts,DB1019.json,.json,124655,0.119,TRUE,,b60a5d49af49740c540b9336ad0c7b5e67e27bb68c435bed949d2959013aa0f8,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1020.json,processed_data/hunt_research_2026_split/hunts,DB1020.json,.json,123102,0.117,TRUE,,22edf8da3d9033ea4f30d1a56c5d5d216b9fe42cf544edb64bbfcd10aa282ef1,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1022.json,processed_data/hunt_research_2026_split/hunts,DB1022.json,.json,123546,0.118,TRUE,,e71b213000af85024579b2b0a2d4a16c1d98361b6c70187e266a21d9af6aa604,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1023.json,processed_data/hunt_research_2026_split/hunts,DB1023.json,.json,123134,0.117,TRUE,,62e4cbba373b635f562fe6cdcb367b9071cd9f481bf41f01f85af3566ac800f5,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1024.json,processed_data/hunt_research_2026_split/hunts,DB1024.json,.json,124124,0.118,TRUE,,7b92392d67fa94bf87abf56e36c2937612f6b26ad92e3afd1cde20e0dae381f7,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1025.json,processed_data/hunt_research_2026_split/hunts,DB1025.json,.json,122924,0.117,TRUE,,975ed663b4991337b080f146d06d1a5f115e24882b3b7c451b243381113b6576,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1026.json,processed_data/hunt_research_2026_split/hunts,DB1026.json,.json,123285,0.118,TRUE,,6ce7a49ccc8c1cedcf2fed1a04d5a5ac31d77bf3e7ec3837483dfd34cf6f53aa,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1028.json,processed_data/hunt_research_2026_split/hunts,DB1028.json,.json,123728,0.118,TRUE,,dcdce77a6fa85389ae9033582651ab7d10c85e3fbd566b327a8c09993cdbeb69,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1029.json,processed_data/hunt_research_2026_split/hunts,DB1029.json,.json,123674,0.118,TRUE,,8176f9c278c931fb0427bed36c709da08b35f20f2c687030c38d3f3bf1391dfb,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1030.json,processed_data/hunt_research_2026_split/hunts,DB1030.json,.json,123416,0.118,TRUE,,2647afd2f2f0f7366e26e8757511ccb2a6b7d48e6e2aacdd485bc63a5e6b8c60,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1031.json,processed_data/hunt_research_2026_split/hunts,DB1031.json,.json,122474,0.117,TRUE,,f0a287a073c11f5bb27698b5b995d4e34e3d1336f1f8874a72223cb148f8fd80,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1032.json,processed_data/hunt_research_2026_split/hunts,DB1032.json,.json,123591,0.118,TRUE,,57778447d5f2ef5b848ded3dcf11283c119c64caf6cae78a39d89c02e1ff09a2,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1033.json,processed_data/hunt_research_2026_split/hunts,DB1033.json,.json,123511,0.118,TRUE,,5aa5bc449f57730f14f9de6e585f130064f5c838423cfd34200479986ef7a6cd,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1034.json,processed_data/hunt_research_2026_split/hunts,DB1034.json,.json,123669,0.118,TRUE,,b13d0fd20fdbbe15a35017d5dce39c9eb85d84370ba7f14a12e80435f2f9f1dc,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1037.json,processed_data/hunt_research_2026_split/hunts,DB1037.json,.json,123074,0.117,TRUE,,7429402624c67fd85144466adf0acdcb3394ffb80d5e3f71d3432bf668260244,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1038.json,processed_data/hunt_research_2026_split/hunts,DB1038.json,.json,122416,0.117,TRUE,,1e89791d92f9b27d9f72bfa151f2df744dd164584fd7dacab575d3f143ebfc36,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1039.json,processed_data/hunt_research_2026_split/hunts,DB1039.json,.json,123519,0.118,TRUE,,a8f654df162d91a51540ba220eaf227c49443b7699c75a0c653ec99a08dc4a39,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1040.json,processed_data/hunt_research_2026_split/hunts,DB1040.json,.json,123632,0.118,TRUE,,e1fb805d44f528ebe9dac51668debea6b00205aac6022d74306901ad28c18c05,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1041.json,processed_data/hunt_research_2026_split/hunts,DB1041.json,.json,123665,0.118,TRUE,,25acd1f0712c8eb62d58f31f1e61bf2372b480df1339cbf9144426796123bea8,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1042.json,processed_data/hunt_research_2026_split/hunts,DB1042.json,.json,123151,0.117,TRUE,,3f311499c0ff94d144c1e66b98ab7fd007d68cd12b867817d7eef15557845279,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1043.json,processed_data/hunt_research_2026_split/hunts,DB1043.json,.json,123504,0.118,TRUE,,3a8e03f77e0af763e1bf735fab458428f9f6b068fd5152b718074653536d9493,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1044.json,processed_data/hunt_research_2026_split/hunts,DB1044.json,.json,122619,0.117,TRUE,,51b5147834e70dae872a27649dfca83d5b51b18975e341ec0ecab2e603479943,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1045.json,processed_data/hunt_research_2026_split/hunts,DB1045.json,.json,122986,0.117,TRUE,,c4078e671100e893dadfc90fa21eae958aa8a45015ce51472d3310c13fb53b36,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1046.json,processed_data/hunt_research_2026_split/hunts,DB1046.json,.json,122727,0.117,TRUE,,3484a465ef47087c927b1154aba7a75aad4bc361c50e2c8a48a10945d174a753,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1047.json,processed_data/hunt_research_2026_split/hunts,DB1047.json,.json,122048,0.116,TRUE,,8aff9a0992a593b34180da45b9d39efaa22f173d2a70a1f8e273744aead143a4,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1048.json,processed_data/hunt_research_2026_split/hunts,DB1048.json,.json,123186,0.117,TRUE,,febfca100cd6d5b3aaee6e1f18fb7c1d6c3cdc17c748b52954c36e709385f56f,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1053.json,processed_data/hunt_research_2026_split/hunts,DB1053.json,.json,123546,0.118,TRUE,,fe4b5fc18220d0a70db9d17dfa575c8866795f5b09e6043e7019659b0433828e,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1054.json,processed_data/hunt_research_2026_split/hunts,DB1054.json,.json,123413,0.118,TRUE,,a00fb61e6233729d7468da30ed998a2245436ad30ba757b7de7e8d660de581bc,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1055.json,processed_data/hunt_research_2026_split/hunts,DB1055.json,.json,123706,0.118,TRUE,,e3798e713a57f11fbce4da0cd757a239ab0ea1de4aabddf94d457ac9ad43ea2f,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1056.json,processed_data/hunt_research_2026_split/hunts,DB1056.json,.json,1593,0.002,TRUE,,7a38ef47d355074420e0750e075749f29046053696afe07cee988c437e574600,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1058.json,processed_data/hunt_research_2026_split/hunts,DB1058.json,.json,122653,0.117,TRUE,,a113d72fff4d83f60e48159c8a90a498efb893c743a630edd6769ef9af9190e7,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1065.json,processed_data/hunt_research_2026_split/hunts,DB1065.json,.json,123153,0.117,TRUE,,7a2adbff913f50ba9d066447e38fdab8f87d43249b1393d7a4cab8a9a6619d92,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1073.json,processed_data/hunt_research_2026_split/hunts,DB1073.json,.json,123257,0.118,TRUE,,6c752976adaaa836b0a42d12a3b9dca55448d7ec2da5ffab432e2dccd2b18383,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1074.json,processed_data/hunt_research_2026_split/hunts,DB1074.json,.json,123217,0.118,TRUE,,cf9f05e1ceebd535cea0329aa8a0793b3b08d2c1f2b8c37b2de3ca4da9eac386,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1075.json,processed_data/hunt_research_2026_split/hunts,DB1075.json,.json,1602,0.002,TRUE,,4fd8b5199d8f9267118edc42f7de7e682ec887503a3098239832f40d3b202702,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1076.json,processed_data/hunt_research_2026_split/hunts,DB1076.json,.json,1607,0.002,TRUE,,0cfd8346d1a82cf4c5bf9dcd650829296ef5aaff41e754f722d0b57b9b578ade,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1077.json,processed_data/hunt_research_2026_split/hunts,DB1077.json,.json,123452,0.118,TRUE,,46d63587e5db645cc63cbe5e6b9e4685e886cc3808f27115a31cbfe9120876a1,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1078.json,processed_data/hunt_research_2026_split/hunts,DB1078.json,.json,123562,0.118,TRUE,,0721d04eb0b9aa15d4f1ca357f165d85372fdc26415a443af2e0095b8f4a2417,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1079.json,processed_data/hunt_research_2026_split/hunts,DB1079.json,.json,123664,0.118,TRUE,,d4b7f84dfd9f88844794aa334ca9a33eeac69d644fc60591f0c6d11262b1c7fa,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1080.json,processed_data/hunt_research_2026_split/hunts,DB1080.json,.json,123509,0.118,TRUE,,ca8620bf3de0d2d7faf4535698de098025c4160b906bc6bc1b4a1deea235f292,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1081.json,processed_data/hunt_research_2026_split/hunts,DB1081.json,.json,123523,0.118,TRUE,,55dbc0acedd44d5818aa592ccff8d4872b8569527e01b72233f81de7ab5d8866,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1083.json,processed_data/hunt_research_2026_split/hunts,DB1083.json,.json,123807,0.118,TRUE,,bb47864796cf0de90ccc3363f7e2f7ff227bde8bfcab15e947e9202ba54684a2,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1084.json,processed_data/hunt_research_2026_split/hunts,DB1084.json,.json,123715,0.118,TRUE,,c4251bacadf08c7c8066bdda3bf40aad65fd3fd5e59c7044fbf42b050195c119,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1085.json,processed_data/hunt_research_2026_split/hunts,DB1085.json,.json,123613,0.118,TRUE,,3b35657ffc6124651e8bdd031cded5c069611a9dd5f52a0ef6a5955fef7b84cf,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1086.json,processed_data/hunt_research_2026_split/hunts,DB1086.json,.json,123412,0.118,TRUE,,b3890118fca85cadf8998caa40f01b1470330d7c982203c0c91c382cdeea07da,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1087.json,processed_data/hunt_research_2026_split/hunts,DB1087.json,.json,123343,0.118,TRUE,,dfeacf1a11efab8b0db8ab544b2f478d813489f4eaac1380b5456c15f505b47c,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1090.json,processed_data/hunt_research_2026_split/hunts,DB1090.json,.json,122189,0.117,TRUE,,ca2ca5b128a4bbe49b3b0128dda85edde9d1d1292b67f78b4986825521ca51c6,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1091.json,processed_data/hunt_research_2026_split/hunts,DB1091.json,.json,122116,0.116,TRUE,,243b37cb625fd86d4775f28601fc654798a80876f5387532a59b3fb77491b384,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1100.json,processed_data/hunt_research_2026_split/hunts,DB1100.json,.json,123654,0.118,TRUE,,1bda1a76eb8195ca433b0da228415fdade4a411c9b67ae3d97c6fdf92729ddd6,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1101.json,processed_data/hunt_research_2026_split/hunts,DB1101.json,.json,123419,0.118,TRUE,,9d7654cafa835b874d57d0f4a849dea01ea7aae277ab82aad02e67d18c46ceb3,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1103.json,processed_data/hunt_research_2026_split/hunts,DB1103.json,.json,123207,0.117,TRUE,,6c45c421addcdfb0fe2a0e0ed4d5c3bf626898ad82ffb1203b05086ff7c743f6,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1105.json,processed_data/hunt_research_2026_split/hunts,DB1105.json,.json,122139,0.116,TRUE,,271aae422dd89e95903542d63d5750dab63d7a9dd4db61f7fcf239072b1076ff,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1106.json,processed_data/hunt_research_2026_split/hunts,DB1106.json,.json,122085,0.116,TRUE,,b093e00a5c7f6717894b108bd0a74d807a073163ff29e72c1597f1f09275897a,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1107.json,processed_data/hunt_research_2026_split/hunts,DB1107.json,.json,122168,0.117,TRUE,,8af0f818a4ded86a7ff5722a2390588e9c57479cee424d448730f3644b4ba6e0,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1108.json,processed_data/hunt_research_2026_split/hunts,DB1108.json,.json,122460,0.117,TRUE,,362b91ca001a954099e71db8177fa0a63d056a2af3a9b98a42ab6d849a882c46,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1109.json,processed_data/hunt_research_2026_split/hunts,DB1109.json,.json,2181,0.002,TRUE,,21d087f0a63e3e9a26f44ffa3012bb29a275cb585f35e47763b2c06cc8d26469,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1110.json,processed_data/hunt_research_2026_split/hunts,DB1110.json,.json,123532,0.118,TRUE,,47c2dc5c0638a946bcc074876460d0943ffd39932cfbf7ef0e749f3097e4e3e9,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1111.json,processed_data/hunt_research_2026_split/hunts,DB1111.json,.json,123413,0.118,TRUE,,df1570876dc1aac6273ce97ff097ab0ddebdfd7faf7c25fff2bd31d298ffcc4f,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1112.json,processed_data/hunt_research_2026_split/hunts,DB1112.json,.json,123304,0.118,TRUE,,cf066326037f89a40739fbbc8adef39f40abb96dbfa5f87e3d09e25b2ea08955,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1113.json,processed_data/hunt_research_2026_split/hunts,DB1113.json,.json,123625,0.118,TRUE,,cff16ad38d6c3449495e3e7b845b056591bb55f7e21097ecc3ce8f7b0484f326,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1114.json,processed_data/hunt_research_2026_split/hunts,DB1114.json,.json,123569,0.118,TRUE,,1e6659203f5f351e51c0125f4ff38fb9854e1c7fe509312ae8f901c4103f105c,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
processed_data/hunt_research_2026_split/hunts/DB1115.json,processed_data/hunt_research_2026_split/hunts,DB1115.json,.json,123237,0.118,TRUE,,affbb97c92e68f2c8a6b6d8369c2e101e0989f09978f3478fce3217b8bab5ebb,generated_frontend_runtime_data,CLOUDFLARE_R2_RUNTIME_DATA,LARGE_RUNTIME_DATA,FALSE,TRUE,FALSE,FALSE,FALSE,Git LFS recommended for repository storage.
