research_record_id,source_record_id,source_document_id,record_type,source_role,boundary_alignment_role,mapping_scope,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,candidate_historical_hunt_code,candidate_historical_relationship,candidate_match_status,candidate_hunt_name,candidate_species,candidate_sex_type,candidate_weapon,candidate_hunt_type,candidate_season,candidate_permits_2026_res,candidate_permits_2026_nr,candidate_permits_2026_total,candidate_permits_2026_source,source_title,source_species,source_category,source_organization,source_group,source_area,source_condition,year_start,year_end,public_visible,prediction_engine_source,source_pdf,source_page,source_repo_path,source_file_status,source_sha256,file_size_bytes,source_row_count,source_unique_hunt_codes,source_unique_boundary_ids,source_page_count,source_sheet_count,source_filename_years,source_path_years,source_file_modified_utc,permit_allotment_2026_promotion_status,permit_allotment_2026_promotion_notes,data_status,source_truth_status,mapping_review_required,mapping_method,mapping_notes,original_notes
research_library_0399,feeder_dwr_csv_2026_goat_hunter_choice,feeder_dwr_csv_2026_goat_hunter_choice,feeder_file,DWR_HUNT_PLANNER_DIRECT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_goat_hunter_choice .csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_goat_hunter_choice .csv,FOUND,c75cc1da2272095e429a4bde7c6af5e2fe5594a04049e032b05114b21f27ea51,2336,18,18,0,,,2026,2026,2026-05-08T07:15:57Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_DIRECT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder source.,
research_library_0400,feeder_dwr_csv_2026_moose_bull,feeder_dwr_csv_2026_moose_bull,feeder_file,DWR_HUNT_PLANNER_DIRECT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_moose_bull.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_moose_bull.csv,FOUND,409d3839ca0252113996483f6e5c78bce65076dc2d275b070c8feb8b251aaa5f,3030,27,27,0,,,2026,2026,2026-05-08T07:25:25Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_DIRECT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder source.,
research_library_0401,feeder_dwr_csv_2026_moose_cow,feeder_dwr_csv_2026_moose_cow,feeder_file,DWR_HUNT_PLANNER_DIRECT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_moose_cow.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_moose_cow.csv,FOUND,742922931dd1782c2a3b821ef50b1762205fa9eb5fdc02a0c5ad7d1c18e12d51,437,3,3,0,,,2026,2026,2026-05-08T07:15:57Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_DIRECT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder source.,
research_library_0402,feeder_dwr_csv_2026_rac_antlerless_deer_permits,feeder_dwr_csv_2026_rac_antlerless_deer_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_antlerless_deer_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_deer_permits.csv,FOUND,8cac4ccdff400e3dc2b6ca63c9f9eec59a5b8fb75db8da2fc92ae9e84124452f,3109,16,16,0,,,2026,2026,2026-05-23T06:36:22Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0403,feeder_dwr_csv_2026_rac_antlerless_elk_control_units,feeder_dwr_csv_2026_rac_antlerless_elk_control_units,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_antlerless_elk_control_units.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_control_units.csv,FOUND,82f4ba9c078832ae221efa13bb653fc9bd0f719258c6864f54804ef44b017d79,957,9,0,0,,,2026,2026,2026-05-23T01:19:36Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0404,feeder_dwr_csv_2026_rac_antlerless_elk_permits,feeder_dwr_csv_2026_rac_antlerless_elk_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_antlerless_elk_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,FOUND,0e19b1211f6fac5fb195ddc283a90941911ee91b58158453279a15c33870e03d,22435,116,116,0,,,2026,2026,2026-05-23T01:17:08Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0405,feeder_dwr_csv_2026_rac_antlerless_moose_permits,feeder_dwr_csv_2026_rac_antlerless_moose_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_antlerless_moose_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,FOUND,ec03eccf6302ff129af5c4c177a96d65098b16d83b2a69a49bcbef35488e66e4,714,3,3,0,,,2026,2026,2026-05-23T01:22:05Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0406,feeder_dwr_csv_2026_rac_buck_deer_general_season_permit_recommendations,feeder_dwr_csv_2026_rac_buck_deer_general_season_permit_recommendations,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_buck_deer_general_season_permit_recommendations.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_general_season_permit_recommendations.csv,FOUND,0d5b4667bb6a6f382f6e5517200e18ee236c4cf2424e83836511cbe2ddbad714,5202,33,0,0,,,2026,2026,2026-05-24T04:11:44Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0407,feeder_dwr_csv_2026_rac_buck_deer_limited_entry_permits,feeder_dwr_csv_2026_rac_buck_deer_limited_entry_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_buck_deer_limited_entry_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_limited_entry_permits.csv,FOUND,315ab533729eaebe73415e463dad494b86343229472c2ffcc5dc87a2a65203c8,5725,36,36,0,,,2026,2026,2026-05-23T00:35:18Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0408,feeder_dwr_csv_2026_rac_buck_deer_premium_management_permits,feeder_dwr_csv_2026_rac_buck_deer_premium_management_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_buck_deer_premium_management_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_premium_management_permits.csv,FOUND,298e574317d546e0374b205ba8f78bb1ea77f30af22430e96cffb6bfba58c31e,2461,15,15,0,,,2026,2026,2026-05-24T04:11:44Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0409,feeder_dwr_csv_2026_rac_doe_pronghorn_permits,feeder_dwr_csv_2026_rac_doe_pronghorn_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_doe_pronghorn_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_doe_pronghorn_permits.csv,FOUND,03ee62480c4b84fffa2c9d69052274c11adc172cc3da8e9dcc12cb8cce53bd00,3123,16,16,0,,,2026,2026,2026-05-23T01:09:16Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0410,feeder_dwr_csv_2026_rac_ewe_rocky_mountain_bighorn_sheep_permits,feeder_dwr_csv_2026_rac_ewe_rocky_mountain_bighorn_sheep_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_ewe_rocky_mountain_bighorn_sheep_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_ewe_rocky_mountain_bighorn_sheep_permits.csv,FOUND,7cc993bbc695139ac8871d1633f5b730db89f5fe3303dfd5819613a82596e467,381,1,1,0,,,2026,2026,2026-05-23T01:23:56Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0411,feeder_dwr_csv_2026_rac_general_season_bull_elk_permits,feeder_dwr_csv_2026_rac_general_season_bull_elk_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_general_season_bull_elk_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_general_season_bull_elk_permits.csv,FOUND,27cd00ae3ba66f4924f59f577940aaec3cff4831730e0677c8c643740fada3c8,1101,6,0,0,,,2026,2026,2026-05-23T00:50:37Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0412,feeder_dwr_csv_2026_rac_limited_entry_buck_pronghorn_permits,feeder_dwr_csv_2026_rac_limited_entry_buck_pronghorn_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_limited_entry_buck_pronghorn_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,FOUND,5076df882d9cced4152523e87909051127ba22e3a0269c1b3a935152e2678481,10914,66,66,0,,,2026,2026,2026-05-23T01:06:38Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0413,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_hamss_and_september_archery_permits.csv,FOUND,1103d95e31c5dac65dac2e4f97bde2fb5493827d5562cff56519add043b90dcc,1780,9,9,0,,,2026,2026,2026-05-23T01:02:06Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0414,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_late_archery_permits,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_late_archery_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_limited_entry_bull_elk_late_archery_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_late_archery_permits.csv,FOUND,2ce4b5a80fbf12218313f0c8aeab1137d30d2dd0f7e9a6728b7f2c7b96640009,2950,17,17,0,,,2026,2026,2026-05-23T00:59:08Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0415,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_permits,feeder_dwr_csv_2026_rac_limited_entry_bull_elk_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_limited_entry_bull_elk_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,FOUND,39bf0db8a5d3d80097c0a05639608ebed540c6d7484979f824e52cf2cd8a9bdb,18886,119,119,0,,,2026,2026,2026-05-23T00:56:16Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0416,feeder_dwr_csv_2026_rac_oial_bison_permits,feeder_dwr_csv_2026_rac_oial_bison_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_oial_bison_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bison_permits.csv,FOUND,338836964306754e3597f76ae43cb5509332a224c74138bfc2fe9b51ca88869b,2789,16,16,0,,,2026,2026,2026-05-23T00:43:29Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0417,feeder_dwr_csv_2026_rac_oial_bull_moose_permits,feeder_dwr_csv_2026_rac_oial_bull_moose_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_oial_bull_moose_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,FOUND,5c50b1eaecbd64af99cb901fc3367e6695a7b4e1f40565e116274baed3807b9b,2071,13,13,0,,,2026,2026,2026-05-23T00:37:29Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0418,feeder_dwr_csv_2026_rac_oial_desert_bighorn_sheep_permits,feeder_dwr_csv_2026_rac_oial_desert_bighorn_sheep_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_oial_desert_bighorn_sheep_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,FOUND,3f4bb789702c8db13a1c123ad1ebd15222f780f45899db1ff9ba34b5e9dcda31,3027,18,18,0,,,2026,2026,2026-05-23T00:45:46Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
research_library_0419,feeder_dwr_csv_2026_rac_oial_mountain_goat_permits,feeder_dwr_csv_2026_rac_oial_mountain_goat_permits,feeder_file,DWR_HUNT_PLANNER_PERMIT_CSV,BOUNDARY_ID_CROSSCHECK_SOURCE,FILE_LEVEL_REFERENCE,,,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_HUNT_CODES,FILE_LEVEL_REFERENCE_CONTAINS_OR_SUPPORTS_BOUNDARY_IDS,,,,,SOURCE_FILE_REGISTERED,,,,,,,,,,,Direct DWR Hunt Planner CSV - 2026_rac_oial_mountain_goat_permits.csv,Mixed,Feeder Reference,,,,,2026,2026,NO,NO,,,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,FOUND,95148a812f4d729a3f8381d715bb20de36df00bdbdf582a221d134a4f2c13628,2684,17,17,0,,,2026,2026,2026-05-23T00:41:11Z,NOT_PROMOTED_SOURCE_REGISTRY_ONLY,Registered as source evidence only. Do not promote 2025 permit values to 2026 available allotment without reviewed source-date context and explicit promotion step.,REFERENCE_FILE_REGISTERED,DWR_HUNT_PLANNER_PERMIT_CSV,NO,registered_feeder_reference_file,Direct Utah DWR Hunt Planner CSV folder permit/recommendation source.,
