source_file,source_sha256,source_page,line_number,text
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,2,"2024 Draw 7, Antlerless Preference Point Draw Results Page 149"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,3,"Hunt: EA1231 Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,4,Resident Applicants Non-Resident Applicants
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,5,Total Total
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,6,Preference Eligible Bonus Regular Total Success Preference Eligible Bonus Regular Total Success
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,7,Points Applicants # Permits # Permits # Permits Ratio Points Applicants # Permits # Permits # Permits Ratio
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,8,18 0 0 0 0 N/A 18 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,9,17 0 0 0 0 N/A 17 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,10,16 0 0 0 0 N/A 16 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,11,15 0 0 0 0 N/A 15 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,12,14 0 0 0 0 N/A 14 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,13,13 0 0 0 0 N/A 13 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,14,12 0 0 0 0 N/A 12 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,15,11 0 0 0 0 N/A 11 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,16,10 0 0 0 0 N/A 10 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,17,9 0 0 0 0 N/A 9 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,18,8 0 0 0 0 N/A 8 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,19,7 0 0 0 0 N/A 7 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,20,6 0 0 0 0 N/A 6 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,21,5 1 0 1 1 1 in 1.0 5 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,22,4 18 0 18 18 1 in 1.0 4 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,23,3 39 0 39 39 1 in 1.0 3 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,24,2 53 0 14 14 1 in 3.8 2 3 0 3 3 1 in 1.0
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,25,1 72 0 0 0 N/A 1 5 0 3 3 1 in 1.7
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,26,0 127 0 0 0 N/A 0 2 0 2 2 1 in 1.0
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,149,27,Totals 310 0 72 72 1 in 4.3 Totals 10 0 8 8 1 in 1.3
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,1,Utah Division of Wildlife Resources 07/10/2024
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,2,"2024 Draw 7, Antlerless Preference Point Draw Results Page 150"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,3,Hunt: EA1233 Cwmu Antlerless Elk - Avintaquin Canyon - Any Legal Weapon
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,4,Resident Applicants Non-Resident Applicants
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,5,Total Total
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,6,Preference Eligible Bonus Regular Total Success Preference Eligible Bonus Regular Total Success
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,7,Points Applicants # Permits # Permits # Permits Ratio Points Applicants # Permits # Permits # Permits Ratio
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,8,18 0 0 0 0 N/A 18 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,9,17 0 0 0 0 N/A 17 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,10,16 0 0 0 0 N/A 16 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,11,15 0 0 0 0 N/A 15 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,12,14 0 0 0 0 N/A 14 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,13,13 0 0 0 0 N/A 13 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,14,12 0 0 0 0 N/A 12 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,15,11 0 0 0 0 N/A 11 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,16,10 0 0 0 0 N/A 10 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,17,9 0 0 0 0 N/A 9 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,18,8 0 0 0 0 N/A 8 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,19,7 0 0 0 0 N/A 7 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,20,6 0 0 0 0 N/A 6 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,21,5 0 0 0 0 N/A 5 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,22,4 0 0 0 0 N/A 4 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,23,3 0 0 0 0 N/A 3 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,24,2 4 0 4 4 1 in 1.0 2 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,25,1 4 0 0 0 N/A 1 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,26,0 8 0 0 0 N/A 0 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,150,27,Totals 16 0 4 4 1 in 4.0 Totals 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,1,Utah Division of Wildlife Resources 07/10/2024
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,2,"2024 Draw 7, Antlerless Preference Point Draw Results Page 151"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,3,Hunt: EA1234 Cwmu Antlerless Elk - Royal Ivory Outfitters - Any Legal Weapon
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,4,Resident Applicants Non-Resident Applicants
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,5,Total Total
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,6,Preference Eligible Bonus Regular Total Success Preference Eligible Bonus Regular Total Success
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,7,Points Applicants # Permits # Permits # Permits Ratio Points Applicants # Permits # Permits # Permits Ratio
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,8,18 0 0 0 0 N/A 18 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,9,17 0 0 0 0 N/A 17 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,10,16 0 0 0 0 N/A 16 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,11,15 0 0 0 0 N/A 15 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,12,14 0 0 0 0 N/A 14 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,13,13 0 0 0 0 N/A 13 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,14,12 0 0 0 0 N/A 12 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,15,11 0 0 0 0 N/A 11 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,16,10 0 0 0 0 N/A 10 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,17,9 0 0 0 0 N/A 9 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,18,8 0 0 0 0 N/A 8 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,19,7 0 0 0 0 N/A 7 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,20,6 0 0 0 0 N/A 6 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,21,5 1 0 1 1 1 in 1.0 5 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,22,4 1 0 1 1 1 in 1.0 4 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,23,3 7 0 7 7 1 in 1.0 3 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,24,2 14 0 3 3 1 in 4.7 2 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,25,1 12 0 0 0 N/A 1 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,26,0 9 0 0 0 N/A 0 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,151,27,Totals 44 0 12 12 1 in 3.7 Totals 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,1,Utah Division of Wildlife Resources 07/10/2024
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,2,"2024 Draw 7, Antlerless Preference Point Draw Results Page 152"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,3,Hunt: EA1235 Cwmu Antlerless Elk - Sharp Mountain - Any Legal Weapon
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,4,Resident Applicants Non-Resident Applicants
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,5,Total Total
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,6,Preference Eligible Bonus Regular Total Success Preference Eligible Bonus Regular Total Success
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,7,Points Applicants # Permits # Permits # Permits Ratio Points Applicants # Permits # Permits # Permits Ratio
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,8,18 0 0 0 0 N/A 18 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,9,17 0 0 0 0 N/A 17 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,10,16 0 0 0 0 N/A 16 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,11,15 0 0 0 0 N/A 15 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,12,14 0 0 0 0 N/A 14 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,13,13 0 0 0 0 N/A 13 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,14,12 0 0 0 0 N/A 12 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,15,11 0 0 0 0 N/A 11 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,16,10 0 0 0 0 N/A 10 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,17,9 0 0 0 0 N/A 9 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,18,8 0 0 0 0 N/A 8 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,19,7 0 0 0 0 N/A 7 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,20,6 0 0 0 0 N/A 6 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,21,5 0 0 0 0 N/A 5 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,22,4 0 0 0 0 N/A 4 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,23,3 2 0 2 2 1 in 1.0 3 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,24,2 2 0 2 2 1 in 1.0 2 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,25,1 5 0 4 4 1 in 1.3 1 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,26,0 6 0 0 0 N/A 0 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,152,27,Totals 15 0 8 8 1 in 1.9 Totals 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,1,Utah Division of Wildlife Resources 07/10/2024
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,2,"2024 Draw 7, Antlerless Preference Point Draw Results Page 153"
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,3,Hunt: EA1236 Antlerless Elk - East Canyon - Any Legal Weapon
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,4,Resident Applicants Non-Resident Applicants
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,5,Total Total
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,6,Preference Eligible Bonus Regular Total Success Preference Eligible Bonus Regular Total Success
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,7,Points Applicants # Permits # Permits # Permits Ratio Points Applicants # Permits # Permits # Permits Ratio
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,8,18 0 0 0 0 N/A 18 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,9,17 0 0 0 0 N/A 17 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,10,16 0 0 0 0 N/A 16 0 0 0 0 N/A
pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 antlerless draw results.pdf,21ea12abd24abb29b074520eccae1ab1b689d6e969d622803f220c0ca4664789,153,11,15 0 0 0 0 N/A 15 0 0 0 0 N/A
