source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,TABLE_POSTSEASON_FAWN_PER_100_DOES_PAGES_023_024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/TABLE_POSTSEASON_FAWN_PER_100_DOES_PAGES_023_024.xlsx,,xlsx,2025,8200,false,public_useful,Public-useful under current library rules.
library_file_inventory,,STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.csv,,csv,2025,6236,false,public_useful,Public-useful under current library rules.
library_file_inventory,,STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.xlsx,,xlsx,2025,14546,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_TRUTH_SOURCE.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/truth_source_2024/2024_DRAW_RESULTS_TRUTH_SOURCE.csv,,csv,2025,205699,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_ENGINE_HARD_DATA_TRUTH_SOURCE.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/truth_source_2024/2024_ENGINE_HARD_DATA_TRUTH_SOURCE.csv,,csv,2025,115933,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_ENGINE_HARD_DATA_TRUTH_SOURCE_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/truth_source_2024/2024_ENGINE_HARD_DATA_TRUTH_SOURCE_report.json,,json,2025,1173,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_HARVEST_RESULTS_TRUTH_SOURCE.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/truth_source_2024/2024_HARVEST_RESULTS_TRUTH_SOURCE.csv,,csv,2025,237426,false,public_useful,Public-useful under current library rules.
library_file_inventory,,HARVEST RESULTS.zip,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST RESULTS.zip,,zip,2025,1002203,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_black_bear_supplement.zip,processed_data/hard_data_exports/source_pdfs/2025/harvest_results_2024_for_2025_black_bear_supplement.zip,,zip,2025,625972,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_database.zip,processed_data/hard_data_exports/source_pdfs/2025/harvest_results_2024_for_2025_database.zip,,zip,2025,797693,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_elk_age_supplement.zip,processed_data/hard_data_exports/source_pdfs/2025/harvest_results_2024_for_2025_elk_age_supplement.zip,,zip,2025,383963,false,public_useful,Public-useful under current library rules.
library_file_inventory,,harvest_results_2024_for_2025_extra_oil_supplement.zip,processed_data/hard_data_exports/source_pdfs/2025/harvest_results_2024_for_2025_extra_oil_supplement.zip,,zip,2025,442281,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-hunt-table-2025-27-audit.json,processed_data/hard_data_exports/source_pdfs/2025/json/conservation-permit-hunt-table-2025-27-audit.json,,json,2025,932,false,internal_only|public_useful,Do not expose directly in public hard-copy library.
library_file_inventory,,conservation-permit-hunt-table-2025-27-summary.json,processed_data/hard_data_exports/source_pdfs/2025/json/conservation-permit-hunt-table-2025-27-summary.json,,json,2025,395,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-hunt-table-2025-27.json,processed_data/hard_data_exports/source_pdfs/2025/json/conservation-permit-hunt-table-2025-27.json,,json,2025,234204,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-workbook-2025-27-raw.json,processed_data/hard_data_exports/source_pdfs/2025/json/conservation-permit-workbook-2025-27-raw.json,,json,2025,80079,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-workbook-2025-27-summary.json,processed_data/hard_data_exports/source_pdfs/2025/json/conservation-permit-workbook-2025-27-summary.json,,json,2025,1661,false,public_useful,Public-useful under current library rules.
library_file_inventory,,conservation-permit-hunt-table-2025-27.html,processed_data/hard_data_exports/source_pdfs/2025/other/conservation-permit-hunt-table-2025-27.html,,html,2025,77618,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 antlerless draw results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 antlerless draw results.pdf,,pdf,2025,732713,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 Deer Master Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 Deer Master Draw Results.pdf,,pdf,2025,102354,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 master antlerless LIMITED ENTRY ROCKY MTN SHEEP.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 master antlerless LIMITED ENTRY ROCKY MTN SHEEP.pdf,,pdf,2025,102978,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 master antlerless pronghorn.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 master antlerless pronghorn.pdf,,pdf,2025,102280,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 master buck deer  draw results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 master buck deer  draw results.pdf,,pdf,2025,103018,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 master elk antlerless draw results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 master elk antlerless draw results.pdf,,pdf,2025,102135,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 moose master draw results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 moose master draw results.pdf,,pdf,2025,103415,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 _Sportsman draw odds report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,,pdf,2025,102242,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24 bear draw odds complete.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24 bear draw odds complete.pdf,,pdf,2025,428653,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_bg-odds.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_bg-odds.pdf,,pdf,2025,3031873,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_deer_odds.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_deer_odds.pdf,,pdf,2025,459740,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_dh_odds.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_dh_odds.pdf,,pdf,2025,201098,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_le_bull_elk.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_le_bull_elk.pdf,,pdf,2025,1175057,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_le_deer.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_le_deer.pdf,,pdf,2025,1043882,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_le_pronghorn.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_le_pronghorn.pdf,,pdf,2025,533752,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_lifetime_deer.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_lifetime_deer.pdf,,pdf,2025,437601,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_OIL_ALL.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_OIL_ALL.pdf,,pdf,2025,647008,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_point-only_purchases_for_big_game_and_antlerless.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_point-only_purchases_for_big_game_and_antlerless.pdf,,pdf,2025,92976,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_youth_antlerless_drawing_odds_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_youth_antlerless_drawing_odds_report.pdf,,pdf,2025,693897,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_youth_deer.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_youth_deer.pdf,,pdf,2025,442269,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_youth_dh_odds.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_youth_dh_odds.pdf,,pdf,2025,181643,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_youth_elk.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/24_youth_elk.pdf,,pdf,2025,76091,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 Bear Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/Bear/2024 Bear Draw Results.pdf,,pdf,2025,394676,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Bear Bonus Point Purchase.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/draw_odds/Bear/Bear Bonus Point Purchase.pdf,,pdf,2025,114177,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024-25 turkey.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/2024-25 turkey.pdf,,pdf,2025,1441118,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_bg_HARVEST_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/24_bg_HARVEST_report.pdf,,pdf,2025,14037480,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_bg_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/24_bg_report.pdf,,pdf,2025,4106845,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_black_bear_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/24_black_bear_report.pdf,,pdf,2025,1204818,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,"Average age of harvested mountain goats, by management unit, Utah 2015–2024.pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Average age of harvested mountain goats, by management unit, Utah 2015–2024.pdf",,pdf,2025,66896,false,public_useful,Public-useful under current library rules.
library_file_inventory,,big game OIL mainly.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/big game OIL mainly.pdf,,pdf,2025,1170040,false,public_useful,Public-useful under current library rules.
library_file_inventory,,bison harvest data.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/bison harvest data.pdf,,pdf,2025,390172,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_black_bear_mortality_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Black Bear/24_black_bear_mortality_report.pdf,,pdf,2025,595467,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_black_bear_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Black Bear/24_black_bear_report.pdf,,pdf,2025,782402,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,24_black_bear_report_unit.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Black Bear/24_black_bear_report_unit.pdf,,pdf,2025,145036,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_black_bear_summer_unit.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Black Bear/24_black_bear_summer_unit.pdf,,pdf,2025,126245,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Desert Sheep.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Desert Sheep/Desert Sheep.pdf,,pdf,2025,168116,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK ANTLERLESS BY UNIT 2015-2024.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS BY UNIT 2015-2024.pdf,,pdf,2025,92453,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK ANTLERLESS GENERAL SEASON.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS GENERAL SEASON.pdf,,pdf,2025,161825,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK AVERAGE AGE HARVEST.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK AVERAGE AGE HARVEST.pdf,,pdf,2025,82531,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK BULL BY UNIT.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK BULL BY UNIT.pdf,,pdf,2025,111537,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK BY UNIT 2024.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT 2024.pdf,,pdf,2025,504578,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,,pdf,2025,90507,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK CWMU bull elk harvest.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK CWMU bull elk harvest.pdf,,pdf,2025,141060,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,,pdf,2025,70857,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK GENERAL SEASON.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK GENERAL SEASON.pdf,,pdf,2025,232398,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK LIMITED ANTLERLESS.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ANTLERLESS.pdf,,pdf,2025,336249,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK LIMITED ENTRY youth any bull hunters choice elk harvest.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ENTRY youth any bull hunters choice elk harvest.pdf,,pdf,2025,182361,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK STATEWIDE STATS.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK STATEWIDE STATS.pdf,,pdf,2025,84592,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 ELK WINTER TREND.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 ELK WINTER TREND.pdf,,pdf,2025,224939,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 LIMITED ENTRY ELK HARVEST.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/2024 LIMITED ENTRY ELK HARVEST.pdf,,pdf,2025,315670,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_elk_bg_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/24_elk_bg_report.pdf,,pdf,2025,2761086,false,public_useful,Public-useful under current library rules.
library_file_inventory,,ELK 2024 WINTER POPULATION.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/ELK 2024 WINTER POPULATION.pdf,,pdf,2025,83070,false,public_useful,Public-useful under current library rules.
library_file_inventory,,PRESEASON CALF ELK PER 100 COWS 2015–2024.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK/PRESEASON CALF ELK PER 100 COWS 2015–2024.pdf,,pdf,2025,2148126,false,public_useful,Public-useful under current library rules.
library_file_inventory,,elk average age.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/elk average age.pdf,,pdf,2025,82531,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Elk harvest data.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Elk harvest data.pdf,,pdf,2025,124719,false,public_useful,Public-useful under current library rules.
library_file_inventory,,ELK.zip,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/ELK.zip,,zip,2025,6610861,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 oil moose and antlerless moose.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/2024 oil moose and antlerless moose.pdf,,pdf,2025,76523,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Average age of harvested bull moose, by management unit, 2015–2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/Average age of harvested bull moose, by management unit, 2015–2024..pdf",,pdf,2025,75211,false,public_useful,Public-useful under current library rules.
library_file_inventory,,bull moose historical.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/bull moose historical.pdf,,pdf,2025,87510,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Moose winter trend count data by management unit.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/Moose winter trend count data by management unit.pdf,,pdf,2025,104487,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Once-in-a-lifetime bison harvest by hunt, Utah 2024.pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/Once-in-a-lifetime bison harvest by hunt, Utah 2024.pdf",,pdf,2025,77160,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Statewide moose harvest statistics, Utah 1958–2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/Statewide moose harvest statistics, Utah 1958–2024..pdf",,pdf,2025,95263,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total moose harvest by management unit, Utah 2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Moose/Total moose harvest by management unit, Utah 2024..pdf",,pdf,2025,72995,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mountain Goat/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",,pdf,2025,75089,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total mountain goat harvest by hunt, Utah 2024.pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mountain Goat/Total mountain goat harvest by hunt, Utah 2024.pdf",,pdf,2025,77484,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total nanny mountain goat harvest by management unit, Utah 2015–2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mountain Goat/Total nanny mountain goat harvest by management unit, Utah 2015–2024..pdf",,pdf,2025,74477,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 DEER HARVEST HISTORY.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer/2024 DEER HARVEST HISTORY.pdf,,pdf,2025,2146887,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024 mule deer.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer/2024 mule deer.pdf,,pdf,2025,2744313,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total antlerless deer harvest by management unit, Utah 2015–2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer/Total antlerless deer harvest by management unit, Utah 2015–2024..pdf",,pdf,2025,2161152,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total buck deer harvest by management unit, Utah 2015–2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer/Total buck deer harvest by management unit, Utah 2015–2024..pdf",,pdf,2025,96986,false,public_useful,Public-useful under current library rules.
library_file_inventory,,"Total deer harvest by management unit, Utah 2024..pdf","processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer/Total deer harvest by management unit, Utah 2024..pdf",,pdf,2025,101110,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Mule Deer.zip,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Mule Deer.zip,,zip,2025,6427559,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Pages from 24_bg_report-2.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Pages from 24_bg_report-2.pdf,,pdf,2025,1947369,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Pages from 24_bg_report-2_backup_before_page_numbers.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Pages from 24_bg_report-2_backup_before_page_numbers.pdf,,pdf,2025,877714,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Pages from 24_bg_report.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Pages from 24_bg_report.pdf,,pdf,2025,1664672,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Pronghorn data.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Pronghorn/Pronghorn data.pdf,,pdf,2025,683352,false,public_useful,Public-useful under current library rules.
library_file_inventory,,Pronghorn.zip,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/Pronghorn.zip,,zip,2025,599598,false,public_useful,Public-useful under current library rules.
library_file_inventory,,r.m. sheep 2024 harvest by unit.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/rocky mountain sheep/r.m. sheep 2024 harvest by unit.pdf,,pdf,2025,77673,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_fall_management_2024_by_region_area.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_fall_management_2024_by_region_area.csv,,csv,2025,4521,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_fall_management_statewide_history_2014_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_fall_management_statewide_history_2014_2024.csv,,csv,2025,2853,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_general_season_statewide_history_2010_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_general_season_statewide_history_2010_2025.csv,,csv,2025,4214,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_harvest_results_2024_25_for_2026_all_long.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_harvest_results_2024_25_for_2026_all_long.csv,,csv,2025,43632,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_harvest_results_2024_25_for_2026_report.json,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_harvest_results_2024_25_for_2026_report.json,,json,2025,1542,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_harvest_results_2024_25_for_2026_report.md,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_harvest_results_2024_25_for_2026_report.md,,md,2025,1410,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_harvest_results_2024_25_for_2026_summary.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_harvest_results_2024_25_for_2026_summary.csv,,csv,2025,418,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_hunt_code_keyed_2025_for_2026.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_hunt_code_keyed_2025_for_2026.csv,,csv,2025,1578,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_limited_entry_cwmu_statewide_history_1991_2025.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_limited_entry_cwmu_statewide_history_1991_2025.csv,,csv,2025,9156,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_quality_features_2024_25_for_2026.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_quality_features_2024_25_for_2026.csv,,csv,2025,26136,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_spring_general_season_2025_by_region_county.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_spring_general_season_2025_by_region_county.csv,,csv,2025,10432,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_spring_limited_entry_cwmu_2025_by_hunt.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_spring_limited_entry_cwmu_2025_by_hunt.csv,,csv,2025,2259,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_youth_general_season_2025_by_region_county.csv,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/turkey_youth_general_season_2025_by_region_county.csv,,csv,2025,10461,false,public_useful,Public-useful under current library rules.
library_file_inventory,,utah_turkey_harvest_2024_25_for_2026.sqlite,processed_data/hard_data_exports/source_pdfs/2025/pdf/harvest_report/turkey_harvest_results_2024_25_for_2026_database/utah_turkey_harvest_2024_25_for_2026.sqlite,,sqlite,2025,176128,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/HUNT EXPO/2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.pdf,,pdf,2025,576060,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.xlsx,processed_data/hard_data_exports/source_pdfs/2025/pdf/HUNT EXPO/2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.xlsx,,xlsx,2025,27076,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024-25_upland_turkey.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2024-25_upland_turkey.pdf,,pdf,2025,7607742,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Bear and Cougar.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025 Bear and Cougar.pdf,,pdf,2025,1340989,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Big Game.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025 Big Game.pdf,,pdf,2025,3432415,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Cougar.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025 Cougar.pdf,,pdf,2025,1790348,false,public_useful,Public-useful under current library rules.
